# Region type : faceZone fz_solid_48
# Faces  :    1414
# Area   :    1.016584e-01
# Time        	sum(phi)
20            	-4.512070e-06
40            	-7.990708e-06
60            	-1.016974e-05
80            	-1.203777e-05
100           	-1.474821e-05
120           	-1.777822e-05
140           	-2.249589e-05
160           	-2.509234e-05
180           	-3.065593e-05
200           	-3.702493e-05
220           	-4.428515e-05
240           	-5.262310e-05
260           	-5.964263e-05
280           	-6.224959e-05
300           	-6.235003e-05
320           	-6.528017e-05
340           	-7.370960e-05
360           	-8.688281e-05
380           	-9.872827e-05
400           	-1.070571e-04
420           	-1.117704e-04
440           	-1.143031e-04
460           	-1.158302e-04
480           	-1.170266e-04
500           	-1.181785e-04
520           	-1.194367e-04
540           	-1.208329e-04
560           	-1.222601e-04
580           	-1.240097e-04
600           	-1.259147e-04
620           	-1.280553e-04
640           	-1.305093e-04
660           	-1.333711e-04
680           	-1.368502e-04
700           	-1.410144e-04
720           	-1.460061e-04
740           	-1.516410e-04
760           	-1.573172e-04
780           	-1.623073e-04
800           	-1.668791e-04
820           	-1.717090e-04
840           	-1.764963e-04
860           	-1.811222e-04
880           	-1.853865e-04
900           	-1.894852e-04
920           	-1.933943e-04
940           	-1.970595e-04
960           	-2.005356e-04
980           	-2.038302e-04
1000          	-2.070241e-04
1020          	-2.102967e-04
