# Region type : faceZone fz_solid_75
# Faces  :    1600
# Area   :    1.016811e-01
# Time        	sum(phi)
20            	8.057337e-05
40            	1.023703e-04
60            	1.017330e-04
80            	6.354810e-05
100           	-1.863858e-05
120           	-8.084996e-05
140           	-9.967472e-05
160           	-1.032574e-04
180           	-9.679534e-05
200           	-8.613838e-05
220           	-7.476230e-05
240           	-6.315151e-05
260           	-5.272222e-05
280           	-4.287167e-05
300           	-3.373413e-05
320           	-2.514487e-05
340           	-1.722485e-05
360           	-1.029165e-05
380           	-3.712468e-06
400           	2.267836e-06
420           	8.170937e-06
440           	1.412602e-05
460           	2.014541e-05
480           	2.592508e-05
500           	3.116569e-05
520           	3.533243e-05
540           	3.825157e-05
560           	4.002403e-05
580           	4.090421e-05
600           	4.121725e-05
620           	4.102439e-05
640           	4.037548e-05
660           	3.929043e-05
680           	3.795002e-05
700           	3.632454e-05
720           	3.442559e-05
740           	3.227752e-05
760           	2.984092e-05
780           	2.705890e-05
800           	2.387017e-05
820           	2.008368e-05
840           	1.565720e-05
860           	1.043059e-05
880           	4.618621e-06
900           	-2.239095e-06
920           	-9.772964e-06
940           	-1.846999e-05
960           	-2.855034e-05
980           	-3.866351e-05
1000          	-4.771210e-05
1020          	-5.594431e-05
1040          	-6.286577e-05
1060          	-6.824104e-05
1080          	-7.229954e-05
1100          	-7.549769e-05
1120          	-7.816875e-05
1140          	-8.044880e-05
1160          	-8.236098e-05
1180          	-8.387269e-05
1200          	-8.500259e-05
1220          	-8.568387e-05
1240          	-8.601573e-05
1260          	-8.599215e-05
1280          	-8.554686e-05
1300          	-8.467632e-05
1320          	-8.331891e-05
1340          	-8.140352e-05
1360          	-7.890254e-05
1380          	-7.561312e-05
1400          	-7.147861e-05
1420          	-6.689147e-05
1440          	-6.221314e-05
1460          	-5.778535e-05
1480          	-5.397913e-05
1500          	-5.064814e-05
1520          	-4.785407e-05
1540          	-4.570237e-05
1560          	-4.398348e-05
1580          	-4.248796e-05
1600          	-4.113905e-05
1620          	-3.978808e-05
1640          	-3.847358e-05
1660          	-3.714639e-05
1680          	-3.581784e-05
1700          	-3.438217e-05
1720          	-3.273174e-05
1740          	-3.078896e-05
1760          	-2.852821e-05
1780          	-2.611339e-05
1800          	-2.363048e-05
1820          	-2.123718e-05
1840          	-1.888652e-05
1860          	-1.659748e-05
1880          	-1.438205e-05
1900          	-1.223870e-05
1920          	-1.010540e-05
1940          	-7.994623e-06
1960          	-5.947764e-06
1980          	-3.971416e-06
2000          	-2.047278e-06
2020          	-2.122173e-07
2040          	1.519180e-06
2060          	3.194965e-06
2080          	4.782513e-06
2100          	6.271549e-06
2120          	7.722151e-06
2140          	9.054800e-06
2160          	1.032281e-05
2180          	1.157286e-05
2200          	1.276661e-05
2220          	1.389519e-05
2240          	1.496679e-05
2260          	1.598235e-05
2280          	1.695098e-05
2300          	1.785792e-05
2320          	1.871756e-05
2340          	1.959136e-05
2360          	2.033745e-05
