# Region      : cellZone cz_solid_79
# Cells       : 1925
# Volume      : 2.144381e-03
# Time        	volIntegrateU
20            	-5.665799e-10 -5.373004e-09 8.331831e-10
40            	-1.870505e-09 -5.542088e-09 1.472864e-09
60            	-2.178593e-09 -3.790567e-09 1.386181e-09
80            	-2.081336e-09 -1.025998e-09 1.082146e-09
100           	-1.845203e-09 2.005037e-09 7.404067e-10
120           	-1.633780e-09 4.979569e-09 4.867455e-10
140           	-1.488974e-09 7.620024e-09 4.068978e-10
160           	-1.324844e-09 9.954739e-09 1.765033e-10
180           	-1.210837e-09 1.195585e-08 7.079603e-11
200           	-1.113260e-09 1.360811e-08 -7.380523e-12
220           	-1.021441e-09 1.492243e-08 -7.593280e-11
240           	-9.314412e-10 1.593192e-08 -1.435684e-10
260           	-8.453686e-10 1.668876e-08 -2.096326e-10
280           	-7.666850e-10 1.725248e-08 -2.693125e-10
300           	-6.968242e-10 1.768393e-08 -3.196145e-10
320           	-6.330165e-10 1.803572e-08 -3.609909e-10
340           	-5.713555e-10 1.834787e-08 -3.961342e-10
360           	-5.088489e-10 1.865355e-08 -4.259871e-10
380           	-4.482737e-10 1.898755e-08 -4.437686e-10
400           	-3.953852e-10 1.938965e-08 -4.423958e-10
420           	-3.569584e-10 1.988935e-08 -4.175336e-10
440           	-3.370683e-10 2.049851e-08 -3.692519e-10
460           	-3.352830e-10 2.121061e-08 -2.997778e-10
480           	-3.445030e-10 2.200624e-08 -2.129585e-10
500           	-3.572540e-10 2.285905e-08 -1.117133e-10
520           	-3.707431e-10 2.373903e-08 6.984588e-13
540           	-3.856927e-10 2.461888e-08 1.177790e-10
560           	-4.044389e-10 2.547904e-08 2.304115e-10
580           	-4.290780e-10 2.631949e-08 3.325674e-10
600           	-4.587325e-10 2.715383e-08 4.209281e-10
620           	-4.907759e-10 2.800143e-08 4.951935e-10
640           	-5.230625e-10 2.888228e-08 5.567179e-10
660           	-5.540984e-10 2.981155e-08 6.069929e-10
680           	-5.828486e-10 3.079580e-08 6.468774e-10
700           	-6.086650e-10 3.183252e-08 6.770948e-10
720           	-6.310682e-10 3.291306e-08 6.984240e-10
740           	-6.496107e-10 3.402581e-08 7.119467e-10
760           	-6.638955e-10 3.515899e-08 7.188831e-10
780           	-6.734743e-10 3.630121e-08 7.201109e-10
800           	-6.776693e-10 3.744168e-08 7.161512e-10
820           	-6.760075e-10 3.857044e-08 7.071570e-10
840           	-6.686622e-10 3.967799e-08 6.930997e-10
860           	-6.567144e-10 4.075592e-08 6.741499e-10
880           	-6.422560e-10 4.179865e-08 6.510692e-10
900           	-6.281701e-10 4.280462e-08 6.261630e-10
920           	-6.169414e-10 4.377558e-08 6.028968e-10
940           	-6.088080e-10 4.471547e-08 5.839751e-10
960           	-6.028672e-10 4.562944e-08 5.702065e-10
980           	-5.985531e-10 4.652317e-08 5.609403e-10
1000          	-5.955011e-10 4.740150e-08 5.548788e-10
1020          	-5.934517e-10 4.826777e-08 5.508365e-10
