# Region      : cellZone cz_solid_75
# Cells       : 2119
# Volume      : 2.142061e-03
# Time        	volIntegrate(U)
20            	(9.149923e-09 -2.280239e-08 1.919065e-09)
40            	(8.859164e-09 -4.461979e-08 3.633128e-09)
60            	(5.932896e-09 -6.730796e-08 5.245547e-09)
80            	(-3.390502e-10 -8.855259e-08 6.243090e-09)
100           	(-7.565007e-09 -1.037187e-07 4.333431e-09)
120           	(-1.112817e-08 -1.108455e-07 -7.968680e-10)
140           	(-1.072581e-08 -1.109994e-07 -4.741604e-09)
160           	(-9.595015e-09 -1.064825e-07 -6.422311e-09)
180           	(-7.942530e-09 -1.006164e-07 -6.235251e-09)
200           	(-6.433418e-09 -9.410941e-08 -5.532082e-09)
220           	(-5.237789e-09 -8.744388e-08 -4.731873e-09)
240           	(-4.334007e-09 -8.078299e-08 -4.034162e-09)
260           	(-3.663258e-09 -7.416684e-08 -3.467916e-09)
280           	(-3.163056e-09 -6.758513e-08 -3.016938e-09)
300           	(-2.780557e-09 -6.101539e-08 -2.655889e-09)
320           	(-2.477839e-09 -5.443392e-08 -2.363127e-09)
340           	(-2.229785e-09 -4.782147e-08 -2.122185e-09)
360           	(-2.020359e-09 -4.116048e-08 -1.919732e-09)
380           	(-1.842368e-09 -3.443668e-08 -1.748289e-09)
400           	(-1.688164e-09 -2.764226e-08 -1.601696e-09)
420           	(-1.552235e-09 -2.078355e-08 -1.476417e-09)
440           	(-1.429501e-09 -1.387762e-08 -1.368410e-09)
460           	(-1.319342e-09 -6.945725e-09 -1.273361e-09)
480           	(-1.219184e-09 -5.355286e-12 -1.187842e-09)
500           	(-1.127015e-09 6.930487e-09 -1.108526e-09)
520           	(-1.042388e-09 1.385805e-08 -1.031742e-09)
540           	(-9.682794e-10 2.078208e-08 -9.539594e-10)
560           	(-9.120610e-10 2.771050e-08 -8.745122e-10)
580           	(-8.787740e-10 3.464536e-08 -7.984524e-10)
600           	(-8.666329e-10 4.156115e-08 -7.294966e-10)
620           	(-8.701231e-10 4.841037e-08 -6.730630e-10)
640           	(-8.865282e-10 5.516094e-08 -6.328936e-10)
660           	(-9.170540e-10 6.180159e-08 -6.087078e-10)
680           	(-9.566652e-10 6.833534e-08 -6.033734e-10)
700           	(-9.979715e-10 7.476640e-08 -6.095149e-10)
720           	(-1.037045e-09 8.109914e-08 -6.204370e-10)
740           	(-1.073020e-09 8.733747e-08 -6.329240e-10)
760           	(-1.104367e-09 9.348391e-08 -6.455148e-10)
780           	(-1.130136e-09 9.953930e-08 -6.571042e-10)
800           	(-1.150506e-09 1.055043e-07 -6.674868e-10)
820           	(-1.165905e-09 1.113806e-07 -6.767941e-10)
840           	(-1.177115e-09 1.171707e-07 -6.853323e-10)
860           	(-1.184789e-09 1.228778e-07 -6.929637e-10)
880           	(-1.189199e-09 1.285051e-07 -6.996221e-10)
900           	(-1.190773e-09 1.340560e-07 -7.052900e-10)
