# Region      : cellZone cz_solid_41
# Cells       : 2100
# Volume      : 2.143776e-03
# Time        	volIntegrateU
20            	2.551446e-10 -6.412179e-09 -1.150151e-09
40            	-7.414312e-11 -9.299068e-09 -6.081141e-10
60            	-2.522263e-10 -1.069400e-08 -4.919571e-10
80            	-3.592210e-10 -1.096398e-08 -5.147878e-10
100           	-4.269656e-10 -1.068350e-08 -5.850606e-10
120           	-4.735534e-10 -1.020443e-08 -6.508829e-10
140           	-4.827009e-10 -9.791698e-09 -7.114289e-10
160           	-5.472241e-10 -9.527538e-09 -7.990831e-10
180           	-5.762867e-10 -9.474387e-09 -8.574102e-10
200           	-6.030523e-10 -9.663737e-09 -9.104876e-10
220           	-6.288291e-10 -1.009009e-08 -9.610846e-10
240           	-6.515552e-10 -1.072307e-08 -1.007213e-09
260           	-6.678308e-10 -1.151164e-08 -1.041972e-09
280           	-6.738774e-10 -1.239921e-08 -1.057869e-09
300           	-6.690318e-10 -1.333300e-08 -1.052525e-09
320           	-6.558764e-10 -1.427263e-08 -1.028185e-09
340           	-6.362780e-10 -1.518704e-08 -9.928750e-10
360           	-6.058827e-10 -1.604276e-08 -9.524996e-10
380           	-5.575223e-10 -1.680115e-08 -9.041522e-10
400           	-4.892299e-10 -1.742538e-08 -8.366087e-10
420           	-4.087490e-10 -1.789209e-08 -7.364582e-10
440           	-3.290537e-10 -1.819996e-08 -5.939452e-10
460           	-2.635298e-10 -1.838522e-08 -4.061979e-10
480           	-2.205267e-10 -1.852281e-08 -1.838057e-10
500           	-2.024900e-10 -1.869910e-08 5.156829e-11
520           	-2.062087e-10 -1.897482e-08 2.751417e-10
540           	-2.240719e-10 -1.937358e-08 4.644017e-10
560           	-2.458655e-10 -1.988778e-08 6.057145e-10
580           	-2.644393e-10 -2.049243e-08 6.981124e-10
600           	-2.771552e-10 -2.116020e-08 7.489074e-10
620           	-2.842789e-10 -2.186706e-08 7.701127e-10
640           	-2.883094e-10 -2.259391e-08 7.734908e-10
660           	-2.912038e-10 -2.332907e-08 7.668717e-10
680           	-2.939021e-10 -2.406628e-08 7.543702e-10
700           	-2.967138e-10 -2.480147e-08 7.383859e-10
720           	-2.995875e-10 -2.553022e-08 7.201067e-10
740           	-3.024255e-10 -2.624702e-08 7.005820e-10
760           	-3.050712e-10 -2.694533e-08 6.806359e-10
780           	-3.073495e-10 -2.761882e-08 6.609860e-10
800           	-3.090718e-10 -2.826166e-08 6.423169e-10
820           	-3.101978e-10 -2.886920e-08 6.251904e-10
840           	-3.108452e-10 -2.943814e-08 6.099718e-10
860           	-3.111556e-10 -2.996649e-08 5.970297e-10
880           	-3.112861e-10 -3.045377e-08 5.866992e-10
900           	-3.114526e-10 -3.090117e-08 5.791658e-10
920           	-3.119088e-10 -3.131136e-08 5.746819e-10
940           	-3.128221e-10 -3.168811e-08 5.734181e-10
960           	-3.142940e-10 -3.203606e-08 5.750272e-10
980           	-3.163119e-10 -3.236005e-08 5.785978e-10
1000          	-3.187906e-10 -3.266433e-08 5.831123e-10
1020          	-3.215640e-10 -3.295244e-08 5.877960e-10
