# Region      : cellZone cz_solid_96
# Cells       : 1800
# Volume      : 2.141831e-03
# Time        	volIntegrate(U)
20            	(2.022177e-08 -5.743430e-09 -2.519179e-09)
40            	(1.639309e-08 -7.269441e-09 2.887349e-09)
60            	(6.834533e-09 -9.396201e-09 6.673266e-09)
80            	(-4.601623e-09 -1.100478e-08 2.903423e-09)
100           	(-8.804935e-09 -1.175584e-08 -3.214392e-09)
120           	(-8.837701e-09 -1.124941e-08 -4.781669e-09)
140           	(-7.429164e-09 -9.713387e-09 -4.688980e-09)
160           	(-6.151432e-09 -7.777661e-09 -4.157477e-09)
180           	(-5.239440e-09 -5.472119e-09 -3.659016e-09)
200           	(-4.597053e-09 -2.975658e-09 -3.252609e-09)
220           	(-4.137061e-09 -4.033921e-10 -2.929287e-09)
240           	(-3.801507e-09 2.199095e-09 -2.676988e-09)
260           	(-3.541241e-09 4.813547e-09 -2.481655e-09)
280           	(-3.329865e-09 7.429263e-09 -2.327670e-09)
300           	(-3.155140e-09 1.003536e-08 -2.204712e-09)
320           	(-3.005296e-09 1.260910e-08 -2.107241e-09)
340           	(-2.868046e-09 1.511466e-08 -2.031334e-09)
360           	(-2.731616e-09 1.751097e-08 -1.972191e-09)
380           	(-2.593122e-09 1.976514e-08 -1.922086e-09)
400           	(-2.455445e-09 2.185865e-08 -1.872750e-09)
420           	(-2.323557e-09 2.378027e-08 -1.818260e-09)
440           	(-2.204174e-09 2.552499e-08 -1.753702e-09)
460           	(-2.102181e-09 2.709194e-08 -1.676045e-09)
480           	(-2.022066e-09 2.850279e-08 -1.587566e-09)
500           	(-1.963940e-09 2.980859e-08 -1.495783e-09)
520           	(-1.922479e-09 3.106119e-08 -1.409278e-09)
540           	(-1.890766e-09 3.230159e-08 -1.336521e-09)
560           	(-1.862974e-09 3.360890e-08 -1.284078e-09)
580           	(-1.834115e-09 3.501361e-08 -1.244521e-09)
600           	(-1.804098e-09 3.647921e-08 -1.210397e-09)
620           	(-1.766970e-09 3.797057e-08 -1.179218e-09)
640           	(-1.724257e-09 3.945649e-08 -1.149238e-09)
660           	(-1.679001e-09 4.092340e-08 -1.120603e-09)
680           	(-1.632356e-09 4.236398e-08 -1.093324e-09)
700           	(-1.584741e-09 4.377256e-08 -1.066633e-09)
720           	(-1.537057e-09 4.514689e-08 -1.040875e-09)
740           	(-1.489778e-09 4.648639e-08 -1.015757e-09)
760           	(-1.443728e-09 4.779124e-08 -9.919493e-10)
780           	(-1.399531e-09 4.906153e-08 -9.693168e-10)
800           	(-1.357340e-09 5.029657e-08 -9.477842e-10)
820           	(-1.317117e-09 5.149510e-08 -9.272424e-10)
840           	(-1.278599e-09 5.265658e-08 -9.077661e-10)
860           	(-1.241485e-09 5.378149e-08 -8.892564e-10)
880           	(-1.205524e-09 5.487163e-08 -8.719593e-10)
900           	(-1.170498e-09 5.593060e-08 -8.560714e-10)
920           	(-1.136093e-09 5.696322e-08 -8.416372e-10)
940           	(-1.101758e-09 5.797453e-08 -8.280445e-10)
960           	(-1.066873e-09 5.897152e-08 -8.143856e-10)
980           	(-1.031206e-09 5.996415e-08 -8.001792e-10)
1000          	(-9.948323e-10 6.096223e-08 -7.854250e-10)
1020          	(-9.581869e-10 6.197108e-08 -7.702943e-10)
