# Region type : faceZone fz_solid_25
# Faces  :    1660
# Area   :    1.016549e-01
# Time        	sum(phi)
20            	1.842131e-06
40            	-2.938360e-06
60            	-7.435963e-06
80            	-1.152473e-05
100           	-1.520277e-05
120           	-1.856452e-05
140           	-2.221409e-05
160           	-2.491499e-05
180           	-2.720024e-05
200           	-2.927705e-05
220           	-3.133510e-05
240           	-3.362216e-05
260           	-3.635413e-05
280           	-3.952724e-05
300           	-4.317426e-05
320           	-4.729704e-05
340           	-5.170276e-05
360           	-5.670709e-05
380           	-6.271465e-05
400           	-6.911008e-05
420           	-7.486130e-05
440           	-7.881204e-05
460           	-8.015801e-05
480           	-7.968582e-05
500           	-7.864853e-05
520           	-7.778771e-05
540           	-7.729832e-05
560           	-7.713263e-05
580           	-7.730195e-05
600           	-7.773841e-05
620           	-7.838298e-05
640           	-7.923830e-05
660           	-8.025699e-05
680           	-8.142877e-05
700           	-8.271412e-05
720           	-8.406890e-05
740           	-8.552765e-05
760           	-8.702953e-05
780           	-8.855952e-05
800           	-9.016678e-05
820           	-9.182835e-05
840           	-9.361002e-05
860           	-9.547409e-05
880           	-9.739399e-05
900           	-9.918249e-05
920           	-1.008007e-04
940           	-1.021916e-04
960           	-1.033317e-04
980           	-1.042759e-04
1000          	-1.051031e-04
1020          	-1.058702e-04
