# Region type : faceZone fz_solid_12
# Faces  :    1722
# Area   :    1.016739e-01
# Time        	sum(phi)
20            	2.037298e-05
40            	2.342219e-05
60            	2.672437e-05
80            	2.701055e-05
100           	2.241037e-05
120           	1.004190e-05
140           	-1.972265e-05
160           	-4.739561e-05
180           	-8.633314e-05
200           	-1.237089e-04
220           	-1.490140e-04
240           	-1.647175e-04
260           	-1.741911e-04
280           	-1.754639e-04
300           	-1.745292e-04
320           	-1.675528e-04
340           	-1.544910e-04
360           	-1.351034e-04
380           	-1.134907e-04
400           	-9.247278e-05
420           	-7.396036e-05
440           	-6.060513e-05
460           	-5.124154e-05
480           	-3.608668e-05
500           	-1.903895e-05
520           	-6.559122e-06
540           	3.047523e-06
560           	1.123645e-05
580           	1.978907e-05
600           	3.141846e-05
620           	4.702372e-05
640           	6.460617e-05
660           	8.154311e-05
680           	8.689514e-05
700           	7.710668e-05
720           	5.850475e-05
740           	3.105572e-05
760           	6.158334e-06
780           	-9.932398e-06
800           	-1.301187e-05
820           	-6.584552e-06
840           	1.385554e-06
860           	7.750878e-06
880           	1.252927e-05
900           	1.675359e-05
920           	2.072840e-05
940           	2.473209e-05
960           	2.855869e-05
980           	3.282110e-05
1000          	3.779394e-05
1020          	4.358103e-05
