# Region      : cellZone cz_solid_64
# Cells       : 1322
# Volume      : 2.139029e-03
# Time        	volIntegrate(U)
20            	(-3.509190e-10 -3.712291e-09 1.095993e-10)
40            	(-8.505039e-10 -5.699351e-09 2.146617e-10)
60            	(-1.234364e-09 -7.271745e-09 1.722548e-10)
80            	(-1.614117e-09 -8.509522e-09 5.843796e-11)
100           	(-1.975021e-09 -9.628171e-09 -6.931225e-11)
120           	(-2.311186e-09 -1.081685e-08 -1.883253e-10)
140           	(-2.865878e-09 -1.228088e-08 -3.351464e-10)
160           	(-3.184926e-09 -1.402182e-08 -4.679739e-10)
180           	(-3.406036e-09 -1.602008e-08 -5.159342e-10)
200           	(-3.529947e-09 -1.818328e-08 -4.983230e-10)
220           	(-3.534946e-09 -2.038285e-08 -3.752413e-10)
240           	(-3.417822e-09 -2.249023e-08 -1.025374e-10)
260           	(-3.194081e-09 -2.441639e-08 3.427500e-10)
280           	(-2.894601e-09 -2.612770e-08 9.403143e-10)
300           	(-2.560486e-09 -2.764261e-08 1.621366e-09)
320           	(-2.234228e-09 -2.902498e-08 2.305210e-09)
340           	(-1.948897e-09 -3.036422e-08 2.948645e-09)
360           	(-1.719359e-09 -3.178037e-08 3.535934e-09)
380           	(-1.544278e-09 -3.342439e-08 4.052425e-09)
400           	(-1.402904e-09 -3.541519e-08 4.477276e-09)
420           	(-1.283813e-09 -3.779104e-08 4.790646e-09)
440           	(-1.191314e-09 -4.049297e-08 5.000165e-09)
460           	(-1.129444e-09 -4.340127e-08 5.136562e-09)
480           	(-1.096847e-09 -4.639103e-08 5.233157e-09)
500           	(-1.086915e-09 -4.936781e-08 5.315263e-09)
520           	(-1.091078e-09 -5.227766e-08 5.397717e-09)
540           	(-1.101224e-09 -5.510218e-08 5.485569e-09)
560           	(-1.111865e-09 -5.784643e-08 5.577596e-09)
580           	(-1.120259e-09 -6.052553e-08 5.670303e-09)
600           	(-1.125583e-09 -6.315587e-08 5.759868e-09)
620           	(-1.128050e-09 -6.575112e-08 5.843536e-09)
640           	(-1.127812e-09 -6.832013e-08 5.920566e-09)
660           	(-1.124860e-09 -7.086838e-08 5.991486e-09)
680           	(-1.119513e-09 -7.339988e-08 6.057513e-09)
700           	(-1.112050e-09 -7.591925e-08 6.119558e-09)
720           	(-1.102670e-09 -7.843286e-08 6.177999e-09)
740           	(-1.092091e-09 -8.094868e-08 6.232404e-09)
760           	(-1.081277e-09 -8.347284e-08 6.282488e-09)
780           	(-1.070591e-09 -8.600915e-08 6.327795e-09)
800           	(-1.059892e-09 -8.855969e-08 6.367343e-09)
820           	(-1.049915e-09 -9.112444e-08 6.400564e-09)
840           	(-1.041089e-09 -9.370149e-08 6.427486e-09)
860           	(-1.033211e-09 -9.628906e-08 6.449206e-09)
880           	(-1.025305e-09 -9.888646e-08 6.467770e-09)
900           	(-1.016662e-09 -1.014944e-07 6.485103e-09)
920           	(-1.007193e-09 -1.041148e-07 6.502416e-09)
940           	(-9.972051e-10 -1.067494e-07 6.520209e-09)
960           	(-9.871559e-10 -1.094000e-07 6.538387e-09)
980           	(-9.775455e-10 -1.120672e-07 6.556506e-09)
