# Region type : faceZone fz_solid_64
# Faces  :    1400
# Area   :    1.016377e-01
# Time        	sum(phi)
20            	-2.218070e-05
40            	-1.207147e-05
60            	-7.748126e-06
80            	-6.347317e-06
100           	-7.873995e-06
120           	-1.170341e-05
140           	-1.619732e-05
160           	-2.745849e-05
180           	-3.780985e-05
200           	-4.859515e-05
220           	-6.107126e-05
240           	-7.544487e-05
260           	-8.414105e-05
280           	-7.927957e-05
300           	-6.193663e-05
320           	-3.545625e-05
340           	-3.747654e-06
360           	3.132020e-05
380           	5.722483e-05
400           	6.928945e-05
420           	7.125579e-05
440           	7.118430e-05
460           	7.606524e-05
480           	8.806260e-05
500           	1.070690e-04
520           	1.306886e-04
540           	1.565280e-04
560           	1.825057e-04
580           	2.070389e-04
600           	2.293603e-04
620           	2.492907e-04
640           	2.670390e-04
660           	2.829598e-04
680           	2.971463e-04
700           	3.100406e-04
720           	3.216692e-04
740           	3.321152e-04
760           	3.413743e-04
780           	3.498419e-04
800           	3.576996e-04
820           	3.649798e-04
840           	3.715079e-04
860           	3.772027e-04
880           	3.823707e-04
900           	3.870910e-04
920           	3.914787e-04
940           	3.957673e-04
960           	3.999806e-04
980           	4.041649e-04
1000          	4.082846e-04
1020          	4.122391e-04
