# Region      : cellZone cz_solid_78
# Cells       : 2382
# Volume      : 2.145212e-03
# Time        	volIntegrateU
20            	-1.682670e-09 -7.248654e-09 1.072299e-09
40            	-3.560556e-09 -5.341818e-09 9.186514e-10
60            	-3.494315e-09 -1.610140e-09 7.518838e-10
80            	-3.108223e-09 2.317692e-09 5.843545e-10
100           	-2.666453e-09 5.875501e-09 3.822769e-10
120           	-2.271422e-09 9.061216e-09 2.127667e-10
140           	-1.934038e-09 1.191983e-08 7.358138e-11
160           	-1.728541e-09 1.441795e-08 7.144327e-12
180           	-1.481017e-09 1.664194e-08 -1.015855e-10
200           	-1.302301e-09 1.863381e-08 -1.662913e-10
220           	-1.154937e-09 2.040364e-08 -2.131994e-10
240           	-1.026499e-09 2.196470e-08 -2.504381e-10
260           	-9.103709e-10 2.333926e-08 -2.827178e-10
280           	-8.043426e-10 2.455024e-08 -3.105313e-10
300           	-7.104073e-10 2.561818e-08 -3.324352e-10
320           	-6.291185e-10 2.656023e-08 -3.495479e-10
340           	-5.577501e-10 2.739019e-08 -3.649235e-10
360           	-4.910039e-10 2.812607e-08 -3.831632e-10
380           	-4.257592e-10 2.879026e-08 -4.053393e-10
400           	-3.616379e-10 2.941334e-08 -4.278518e-10
420           	-3.017514e-10 3.002741e-08 -4.464502e-10
440           	-2.497766e-10 3.066314e-08 -4.570959e-10
460           	-2.108359e-10 3.134620e-08 -4.561653e-10
480           	-1.888004e-10 3.209632e-08 -4.426233e-10
500           	-1.844966e-10 3.292353e-08 -4.181377e-10
520           	-1.950469e-10 3.382569e-08 -3.855813e-10
540           	-2.166054e-10 3.478918e-08 -3.446051e-10
560           	-2.441190e-10 3.578914e-08 -2.954661e-10
580           	-2.728470e-10 3.679004e-08 -2.423516e-10
600           	-3.018350e-10 3.776194e-08 -1.871740e-10
620           	-3.309518e-10 3.869284e-08 -1.326839e-10
640           	-3.586373e-10 3.958502e-08 -8.184380e-11
660           	-3.834095e-10 4.044837e-08 -3.618313e-11
680           	-4.049233e-10 4.129546e-08 3.938138e-12
700           	-4.234952e-10 4.213874e-08 3.837731e-11
720           	-4.400295e-10 4.298955e-08 6.698297e-11
740           	-4.555105e-10 4.385712e-08 8.990387e-11
760           	-4.705272e-10 4.474758e-08 1.076371e-10
780           	-4.853055e-10 4.566369e-08 1.209056e-10
800           	-4.997672e-10 4.660531e-08 1.304201e-10
820           	-5.135472e-10 4.756982e-08 1.369952e-10
840           	-5.262668e-10 4.855323e-08 1.412269e-10
860           	-5.373698e-10 4.955063e-08 1.436021e-10
880           	-5.464094e-10 5.055665e-08 1.443331e-10
900           	-5.530464e-10 5.156516e-08 1.436735e-10
920           	-5.567788e-10 5.256926e-08 1.419518e-10
940           	-5.572148e-10 5.356305e-08 1.392193e-10
960           	-5.541297e-10 5.454142e-08 1.350696e-10
980           	-5.470301e-10 5.549991e-08 1.289946e-10
1000          	-5.358021e-10 5.643668e-08 1.203610e-10
1020          	-5.209571e-10 5.735132e-08 1.088522e-10
1040          	-5.039181e-10 5.824242e-08 9.515054e-11
1060          	-4.872092e-10 5.910893e-08 8.096949e-11
1080          	-4.729227e-10 5.995215e-08 6.837445e-11
1100          	-4.618551e-10 6.077580e-08 5.848511e-11
1120          	-4.539131e-10 6.158391e-08 5.130896e-11
