# Region      : cellZone cz_solid_31
# Cells       : 2192
# Volume      : 2.141424e-03
# Time        	volIntegrateU
20            	4.010615e-10 -1.026369e-08 5.372645e-09
40            	3.663802e-10 -1.851494e-08 5.806506e-09
60            	2.703140e-10 -2.636070e-08 6.340677e-09
80            	1.384222e-10 -3.371916e-08 6.791304e-09
100           	-3.806537e-11 -4.074602e-08 7.121107e-09
120           	-2.788265e-10 -4.759192e-08 7.300274e-09
140           	-8.533628e-10 -5.434386e-08 7.132128e-09
160           	-1.274045e-09 -6.083421e-08 6.824075e-09
180           	-1.805268e-09 -6.681056e-08 6.059565e-09
200           	-2.363509e-09 -7.187293e-08 4.808299e-09
220           	-2.766397e-09 -7.575167e-08 3.146735e-09
240           	-2.773438e-09 -7.867075e-08 1.393971e-09
260           	-2.394117e-09 -8.130019e-08 -3.362489e-11
280           	-1.887283e-09 -8.424463e-08 -9.955661e-10
300           	-1.429354e-09 -8.779062e-08 -1.568368e-09
320           	-1.060400e-09 -9.193559e-08 -1.866427e-09
340           	-7.665564e-10 -9.652693e-08 -1.975512e-09
360           	-5.294918e-10 -1.013725e-07 -1.950485e-09
380           	-3.406641e-10 -1.062855e-07 -1.832405e-09
400           	-1.954256e-10 -1.111042e-07 -1.656414e-09
420           	-8.798083e-11 -1.156958e-07 -1.450093e-09
440           	-1.067127e-11 -1.199645e-07 -1.233550e-09
460           	4.472926e-11 -1.238529e-07 -1.024668e-09
480           	8.664173e-11 -1.273437e-07 -8.340159e-10
500           	1.230622e-10 -1.304473e-07 -6.650201e-10
520           	1.591055e-10 -1.331948e-07 -5.147394e-10
540           	1.969444e-10 -1.356291e-07 -3.758890e-10
560           	2.360042e-10 -1.377955e-07 -2.396201e-10
580           	2.745787e-10 -1.397365e-07 -9.794729e-11
600           	3.089679e-10 -1.414894e-07 5.371254e-11
620           	3.354977e-10 -1.430850e-07 2.168116e-10
640           	3.519249e-10 -1.445462e-07 3.880128e-10
660           	3.577036e-10 -1.458874e-07 5.618844e-10
680           	3.518188e-10 -1.471150e-07 7.315821e-10
700           	3.332454e-10 -1.482151e-07 8.884253e-10
720           	3.051247e-10 -1.491389e-07 1.017574e-09
740           	2.782510e-10 -1.498241e-07 1.111929e-09
760           	2.510405e-10 -1.502405e-07 1.177620e-09
780           	2.155186e-10 -1.503877e-07 1.221038e-09
800           	1.704587e-10 -1.502806e-07 1.243157e-09
820           	1.205818e-10 -1.499505e-07 1.245869e-09
840           	7.412733e-11 -1.494418e-07 1.231667e-09
860           	3.959545e-11 -1.488025e-07 1.204526e-09
880           	1.899150e-11 -1.480785e-07 1.169678e-09
900           	1.159214e-11 -1.473069e-07 1.131660e-09
920           	1.413443e-11 -1.465145e-07 1.093833e-09
940           	2.227474e-11 -1.457189e-07 1.059422e-09
960           	3.323777e-11 -1.449326e-07 1.028106e-09
980           	4.590031e-11 -1.441661e-07 9.982138e-10
1000          	5.956058e-11 -1.434276e-07 9.688607e-10
