# Region      : cellZone cz_solid_98
# Cells       : 2376
# Volume      : 2.146172e-03
# Time        	volIntegrateU
20            	-4.077612e-09 -7.129464e-09 5.664782e-09
40            	-8.263638e-09 -8.923929e-09 2.613002e-09
60            	-7.326501e-09 -6.676398e-09 1.408031e-09
80            	-5.351288e-09 -2.648255e-09 9.170785e-10
100           	-4.044914e-09 8.957526e-10 5.167192e-10
120           	-3.011090e-09 3.611223e-09 9.471533e-11
140           	-2.386641e-09 5.577787e-09 -1.540384e-10
160           	-2.077537e-09 7.165801e-09 -2.568083e-10
180           	-1.763404e-09 8.275152e-09 -3.459210e-10
200           	-1.591592e-09 9.168776e-09 -3.840458e-10
220           	-1.456564e-09 9.927103e-09 -4.060288e-10
240           	-1.327947e-09 1.055198e-08 -4.318593e-10
260           	-1.191746e-09 1.101930e-08 -4.727714e-10
280           	-1.050368e-09 1.133215e-08 -5.218506e-10
300           	-9.152683e-10 1.153825e-08 -5.629861e-10
320           	-7.935620e-10 1.168311e-08 -5.897413e-10
340           	-6.841634e-10 1.177819e-08 -6.095582e-10
360           	-5.793240e-10 1.181942e-08 -6.329972e-10
380           	-4.721164e-10 1.182097e-08 -6.628274e-10
400           	-3.620717e-10 1.183197e-08 -6.885346e-10
420           	-2.579029e-10 1.191737e-08 -6.891379e-10
440           	-1.747655e-10 1.212074e-08 -6.467342e-10
460           	-1.324790e-10 1.244784e-08 -5.567764e-10
480           	-1.427793e-10 1.289622e-08 -4.250324e-10
500           	-2.175796e-10 1.350536e-08 -2.689913e-10
520           	-3.527265e-10 1.430697e-08 -1.386209e-10
540           	-4.884675e-10 1.526684e-08 -8.564618e-11
560           	-5.542153e-10 1.627251e-08 -6.199215e-11
580           	-5.658859e-10 1.717038e-08 -1.372525e-11
600           	-5.708503e-10 1.789356e-08 3.908109e-11
620           	-5.822295e-10 1.850133e-08 8.497362e-11
640           	-5.910205e-10 1.904551e-08 1.217166e-10
660           	-5.956700e-10 1.955335e-08 1.483942e-10
680           	-5.948893e-10 2.004256e-08 1.667626e-10
700           	-5.896783e-10 2.052407e-08 1.791761e-10
720           	-5.814892e-10 2.100199e-08 1.870814e-10
740           	-5.715604e-10 2.147660e-08 1.913121e-10
760           	-5.608751e-10 2.194670e-08 1.926628e-10
780           	-5.504030e-10 2.241168e-08 1.916079e-10
800           	-5.403082e-10 2.287145e-08 1.884165e-10
820           	-5.306019e-10 2.332630e-08 1.837764e-10
840           	-5.214987e-10 2.377693e-08 1.782812e-10
860           	-5.130284e-10 2.422389e-08 1.723790e-10
880           	-5.050898e-10 2.466692e-08 1.659681e-10
900           	-4.972954e-10 2.510545e-08 1.591502e-10
920           	-4.886878e-10 2.554031e-08 1.534148e-10
940           	-4.808413e-10 2.597382e-08 1.493481e-10
960           	-4.751750e-10 2.640759e-08 1.430659e-10
980           	-4.665734e-10 2.684056e-08 1.368933e-10
1000          	-4.578074e-10 2.727368e-08 1.327838e-10
1020          	-4.498988e-10 2.771062e-08 1.284359e-10
1040          	-4.408943e-10 2.815429e-08 1.244667e-10
1060          	-4.315750e-10 2.860672e-08 1.211517e-10
1080          	-4.221121e-10 2.906860e-08 1.180793e-10
1100          	-4.121788e-10 2.953891e-08 1.152792e-10
1120          	-4.020092e-10 3.001533e-08 1.128674e-10
1140          	-3.921328e-10 3.049489e-08 1.108488e-10
