# Region type : faceZone fz_solid_73
# Faces  :    1595
# Area   :    1.017648e-01
# Time        	sum(phi)
20            	-6.446275e-06
40            	1.508035e-06
60            	2.302284e-06
80            	-4.601674e-06
100           	-2.245841e-05
120           	-4.772253e-05
140           	-8.329931e-05
160           	-8.145378e-05
180           	-7.495504e-05
200           	-6.339954e-05
220           	-5.211815e-05
240           	-4.570391e-05
260           	-4.267620e-05
280           	-4.011081e-05
300           	-3.758202e-05
320           	-3.537328e-05
340           	-3.348906e-05
360           	-3.179209e-05
380           	-3.033214e-05
400           	-2.915330e-05
420           	-2.830008e-05
440           	-2.770923e-05
460           	-2.730642e-05
480           	-2.701071e-05
500           	-2.675240e-05
520           	-2.643302e-05
540           	-2.605286e-05
560           	-2.572749e-05
580           	-2.530159e-05
600           	-2.470352e-05
620           	-2.393967e-05
640           	-2.300229e-05
660           	-2.209949e-05
680           	-2.173317e-05
700           	-2.215996e-05
720           	-2.318356e-05
740           	-2.473578e-05
760           	-2.671763e-05
780           	-2.897714e-05
800           	-3.145078e-05
820           	-3.408015e-05
840           	-3.683876e-05
860           	-3.967169e-05
880           	-4.255592e-05
900           	-4.545830e-05
920           	-4.827340e-05
940           	-5.091356e-05
960           	-5.302252e-05
980           	-5.405030e-05
1000          	-5.335871e-05
1020          	-5.171820e-05
