# Region type : faceZone fz_solid_91
# Faces  :    1731
# Area   :    1.016437e-01
# Time        	sum(phi)
20            	5.094323e-06
40            	1.945748e-05
60            	3.288513e-05
80            	4.335971e-05
100           	5.082017e-05
120           	5.592711e-05
140           	6.150216e-05
160           	7.421618e-05
180           	6.885332e-05
200           	1.001567e-05
220           	-7.151012e-05
240           	-7.702934e-05
260           	-4.241937e-05
280           	-1.923198e-05
300           	-1.112163e-05
320           	-7.852897e-06
340           	-5.969719e-06
360           	-5.419134e-06
380           	-5.891050e-06
400           	-6.302075e-06
420           	-7.302779e-06
440           	-9.464876e-06
460           	-1.262058e-05
480           	-1.585258e-05
500           	-1.849008e-05
520           	-1.987325e-05
540           	-2.019698e-05
560           	-1.931249e-05
580           	-1.788869e-05
600           	-1.718375e-05
620           	-1.686758e-05
640           	-1.654559e-05
660           	-1.828589e-05
680           	-2.150959e-05
700           	-2.453704e-05
720           	-2.704167e-05
740           	-2.957061e-05
760           	-3.206124e-05
780           	-3.416788e-05
800           	-3.573042e-05
820           	-3.699843e-05
840           	-3.813880e-05
860           	-3.915049e-05
880           	-4.007550e-05
900           	-4.094243e-05
920           	-4.174426e-05
940           	-4.255168e-05
960           	-4.334224e-05
980           	-4.422522e-05
1000          	-4.520285e-05
1020          	-4.625413e-05
