# Region type : faceZone fz_solid_27
# Faces  :    1680
# Area   :    1.016152e-01
# Time        	sum(phi)
20            	3.239677e-05
40            	3.966441e-05
60            	4.772155e-05
80            	5.648952e-05
100           	6.559344e-05
120           	7.511969e-05
140           	8.888719e-05
160           	1.011198e-04
180           	1.149391e-04
200           	1.312263e-04
220           	1.504152e-04
240           	1.713470e-04
260           	1.913164e-04
280           	2.058273e-04
300           	2.136334e-04
320           	2.165318e-04
340           	2.175341e-04
360           	2.219723e-04
380           	2.356216e-04
400           	2.569158e-04
420           	2.777852e-04
440           	2.920357e-04
460           	2.987610e-04
480           	2.999377e-04
500           	2.980039e-04
520           	2.948307e-04
540           	2.915096e-04
560           	2.885130e-04
580           	2.860081e-04
600           	2.839204e-04
620           	2.820446e-04
640           	2.803012e-04
660           	2.784319e-04
680           	2.762270e-04
700           	2.734486e-04
720           	2.698484e-04
740           	2.651429e-04
760           	2.592228e-04
780           	2.521029e-04
800           	2.444242e-04
820           	2.371066e-04
840           	2.306918e-04
860           	2.267637e-04
880           	2.273559e-04
900           	2.321564e-04
920           	2.406042e-04
940           	2.513871e-04
960           	2.621334e-04
980           	2.713913e-04
1000          	2.778472e-04
1020          	2.821960e-04
1040          	2.856952e-04
1060          	2.890125e-04
