# Region      : cellZone cz_solid_69
# Cells       : 2097
# Volume      : 2.142741e-03
# Time        	volIntegrateU
20            	-4.846077e-10 -5.371258e-09 2.035952e-09
40            	-1.054103e-09 -9.469888e-09 2.962345e-09
60            	-1.655987e-09 -1.354348e-08 3.908254e-09
80            	-2.277659e-09 -1.779060e-08 4.857737e-09
100           	-2.878215e-09 -2.248104e-08 5.778147e-09
120           	-3.437472e-09 -2.787882e-08 6.612732e-09
140           	-4.245406e-09 -3.421149e-08 7.681938e-09
160           	-4.839796e-09 -4.166490e-08 8.313591e-09
180           	-4.858116e-09 -4.900029e-08 8.234850e-09
200           	-4.649646e-09 -5.627172e-08 7.899465e-09
220           	-4.186139e-09 -6.339161e-08 7.303325e-09
240           	-3.535626e-09 -7.042045e-08 6.425567e-09
260           	-2.744971e-09 -7.748710e-08 5.292943e-09
280           	-1.832831e-09 -8.475292e-08 4.042426e-09
300           	-8.416120e-10 -9.238979e-08 2.916780e-09
320           	1.292091e-10 -1.004408e-07 2.118493e-09
340           	9.388208e-10 -1.087512e-07 1.690096e-09
360           	1.485097e-09 -1.170674e-07 1.543617e-09
380           	1.770689e-09 -1.251541e-07 1.558095e-09
400           	1.877314e-09 -1.328589e-07 1.642049e-09
420           	1.893551e-09 -1.401103e-07 1.741797e-09
440           	1.878780e-09 -1.468910e-07 1.829331e-09
460           	1.862451e-09 -1.532059e-07 1.892652e-09
480           	1.855084e-09 -1.590719e-07 1.929163e-09
500           	1.857880e-09 -1.645114e-07 1.941707e-09
520           	1.868918e-09 -1.695531e-07 1.933997e-09
540           	1.886069e-09 -1.742324e-07 1.909118e-09
560           	1.909175e-09 -1.785885e-07 1.868558e-09
580           	1.938554e-09 -1.826603e-07 1.813954e-09
600           	1.975331e-09 -1.864818e-07 1.747728e-09
620           	2.019582e-09 -1.900803e-07 1.673498e-09
640           	2.071267e-09 -1.934756e-07 1.595175e-09
660           	2.128777e-09 -1.966817e-07 1.518200e-09
680           	2.190207e-09 -1.997055e-07 1.447638e-09
700           	2.252616e-09 -2.025485e-07 1.387875e-09
720           	2.311388e-09 -2.052093e-07 1.339922e-09
740           	2.363902e-09 -2.076849e-07 1.301721e-09
760           	2.408077e-09 -2.099795e-07 1.268474e-09
780           	2.443115e-09 -2.121113e-07 1.231134e-09
800           	2.477524e-09 -2.141117e-07 1.184756e-09
820           	2.516820e-09 -2.160206e-07 1.131865e-09
840           	2.559703e-09 -2.178697e-07 1.074575e-09
860           	2.604026e-09 -2.196795e-07 1.013739e-09
880           	2.648750e-09 -2.214617e-07 9.506695e-10
900           	2.692615e-09 -2.232201e-07 8.866244e-10
920           	2.735026e-09 -2.249537e-07 8.226619e-10
940           	2.775958e-09 -2.266601e-07 7.597562e-10
960           	2.815406e-09 -2.283373e-07 6.986116e-10
980           	2.853436e-09 -2.299837e-07 6.399170e-10
1000          	2.889944e-09 -2.315990e-07 5.843516e-10
1020          	2.924857e-09 -2.331830e-07 5.325443e-10
1040          	2.958072e-09 -2.347355e-07 4.850058e-10
1060          	2.989619e-09 -2.362563e-07 4.418592e-10
1080          	3.019638e-09 -2.377455e-07 4.030041e-10
1100          	3.048320e-09 -2.392029e-07 3.682075e-10
