# Region      : cellZone cz_solid_66
# Cells       : 1988
# Volume      : 2.143273e-03
# Time        	volIntegrate(U)
20            	(-7.283183e-10 -4.521398e-09 4.296332e-10)
40            	(-1.433245e-09 -7.257448e-09 6.743338e-10)
60            	(-2.138845e-09 -9.613654e-09 8.409092e-10)
80            	(-2.848964e-09 -1.178851e-08 9.970955e-10)
100           	(-3.533051e-09 -1.402104e-08 1.162400e-09)
120           	(-4.177189e-09 -1.652361e-08 1.336403e-09)
140           	(-5.119379e-09 -1.959076e-08 1.652816e-09)
160           	(-5.860676e-09 -2.330286e-08 1.771622e-09)
180           	(-6.083007e-09 -2.735110e-08 1.908763e-09)
200           	(-6.132640e-09 -3.166857e-08 2.045800e-09)
220           	(-5.950835e-09 -3.608545e-08 2.200838e-09)
240           	(-5.512516e-09 -4.042714e-08 2.378586e-09)
260           	(-4.827639e-09 -4.455425e-08 2.561790e-09)
280           	(-3.933124e-09 -4.840601e-08 2.732648e-09)
300           	(-2.871802e-09 -5.199215e-08 2.933352e-09)
320           	(-1.719974e-09 -5.542516e-08 3.225377e-09)
340           	(-6.165738e-10 -5.894994e-08 3.585185e-09)
360           	(3.167807e-10 -6.282574e-08 3.939095e-09)
380           	(1.009457e-09 -6.720294e-08 4.210516e-09)
400           	(1.444915e-09 -7.204741e-08 4.370475e-09)
420           	(1.669314e-09 -7.718302e-08 4.443951e-09)
440           	(1.765479e-09 -8.239660e-08 4.473689e-09)
460           	(1.810341e-09 -8.752208e-08 4.494259e-09)
480           	(1.852398e-09 -9.246551e-08 4.525094e-09)
500           	(1.911151e-09 -9.719326e-08 4.571488e-09)
520           	(1.986946e-09 -1.017137e-07 4.630181e-09)
540           	(2.072778e-09 -1.060540e-07 4.694488e-09)
560           	(2.161461e-09 -1.102473e-07 4.758837e-09)
580           	(2.249190e-09 -1.143226e-07 4.819273e-09)
600           	(2.335098e-09 -1.183031e-07 4.873928e-09)
620           	(2.419737e-09 -1.222066e-07 4.922465e-09)
640           	(2.504000e-09 -1.260469e-07 4.965355e-09)
660           	(2.588403e-09 -1.298365e-07 5.003493e-09)
680           	(2.672848e-09 -1.335869e-07 5.037734e-09)
700           	(2.756168e-09 -1.373089e-07 5.068894e-09)
720           	(2.836517e-09 -1.410102e-07 5.097957e-09)
740           	(2.912236e-09 -1.446947e-07 5.125468e-09)
760           	(2.981114e-09 -1.483648e-07 5.151040e-09)
780           	(3.040948e-09 -1.520237e-07 5.173978e-09)
800           	(3.091100e-09 -1.556718e-07 5.193640e-09)
820           	(3.133616e-09 -1.593087e-07 5.209609e-09)
840           	(3.172195e-09 -1.629364e-07 5.221732e-09)
860           	(3.210201e-09 -1.665603e-07 5.230721e-09)
880           	(3.249434e-09 -1.701861e-07 5.238098e-09)
900           	(3.289805e-09 -1.738178e-07 5.245181e-09)
