# Region      : cellZone cz_solid_51
# Cells       : 2433
# Volume      : 2.143569e-03
# Time        	volIntegrate(U)
20            	(7.784473e-10 -9.504306e-09 3.624211e-09)
40            	(6.977949e-10 -1.709858e-08 4.555004e-09)
60            	(5.979141e-10 -2.459943e-08 5.464368e-09)
80            	(4.488086e-10 -3.211792e-08 6.277789e-09)
100           	(2.471483e-10 -3.982516e-08 6.934635e-09)
120           	(-2.892031e-11 -4.790812e-08 7.359435e-09)
140           	(-5.303353e-10 -5.650937e-08 7.538316e-09)
160           	(-1.354766e-09 -6.560654e-08 7.193869e-09)
180           	(-1.986821e-09 -7.405165e-08 6.320913e-09)
200           	(-2.716033e-09 -8.150668e-08 4.785679e-09)
220           	(-3.332757e-09 -8.761629e-08 2.613554e-09)
240           	(-3.388630e-09 -9.261991e-08 1.981268e-10)
260           	(-2.735932e-09 -9.731474e-08 -1.770202e-09)
280           	(-1.818356e-09 -1.023864e-07 -2.947747e-09)
300           	(-1.042178e-09 -1.080783e-07 -3.489265e-09)
320           	(-5.028805e-10 -1.143024e-07 -3.648649e-09)
340           	(-1.372829e-10 -1.208241e-07 -3.596223e-09)
360           	(1.276531e-10 -1.273807e-07 -3.415814e-09)
380           	(3.226246e-10 -1.337289e-07 -3.150753e-09)
400           	(4.564987e-10 -1.396595e-07 -2.835469e-09)
420           	(5.381299e-10 -1.450190e-07 -2.503652e-09)
440           	(5.789452e-10 -1.497238e-07 -2.181634e-09)
460           	(5.917088e-10 -1.537509e-07 -1.889319e-09)
480           	(5.882148e-10 -1.571310e-07 -1.638801e-09)
500           	(5.783229e-10 -1.599228e-07 -1.433947e-09)
520           	(5.704350e-10 -1.621971e-07 -1.270216e-09)
540           	(5.696884e-10 -1.640223e-07 -1.136944e-09)
560           	(5.762457e-10 -1.654573e-07 -1.024170e-09)
580           	(5.897721e-10 -1.665491e-07 -9.224386e-10)
600           	(6.094303e-10 -1.673350e-07 -8.217980e-10)
620           	(6.325309e-10 -1.678419e-07 -7.135015e-10)
640           	(6.552195e-10 -1.680883e-07 -5.919707e-10)
660           	(6.731449e-10 -1.680873e-07 -4.558868e-10)
680           	(6.823517e-10 -1.678468e-07 -3.076629e-10)
700           	(6.804733e-10 -1.673683e-07 -1.532405e-10)
720           	(6.608222e-10 -1.666411e-07 -3.543050e-12)
740           	(6.185237e-10 -1.656391e-07 1.168018e-10)
760           	(5.709830e-10 -1.643525e-07 1.938940e-10)
780           	(5.291682e-10 -1.628127e-07 2.310442e-10)
800           	(4.984900e-10 -1.610869e-07 2.413611e-10)
820           	(4.767109e-10 -1.592461e-07 2.378628e-10)
840           	(4.587819e-10 -1.573352e-07 2.271402e-10)
860           	(4.431818e-10 -1.553807e-07 2.090235e-10)
880           	(4.325126e-10 -1.534087e-07 1.847895e-10)
900           	(4.260173e-10 -1.514410e-07 1.575078e-10)
920           	(4.225492e-10 -1.494904e-07 1.287647e-10)
940           	(4.218282e-10 -1.475643e-07 9.999880e-11)
960           	(4.233049e-10 -1.456670e-07 7.268466e-11)
980           	(4.259933e-10 -1.437991e-07 4.813061e-11)
1000          	(4.289124e-10 -1.419588e-07 2.730399e-11)
1020          	(4.314232e-10 -1.401425e-07 1.034015e-11)
1040          	(4.331068e-10 -1.383457e-07 -3.290303e-12)
1060          	(4.338974e-10 -1.365648e-07 -1.502123e-11)
1080          	(4.338837e-10 -1.347976e-07 -2.588997e-11)
1100          	(4.331621e-10 -1.330417e-07 -3.541043e-11)
