# Region type : faceZone fz_solid_7
# Faces  :    1867
# Area   :    1.017281e-01
# Time        	sum(phi)
20            	-4.096905e-05
40            	-4.554001e-05
60            	-4.980716e-05
80            	-5.433946e-05
100           	-5.892062e-05
120           	-6.460549e-05
140           	-7.176658e-05
160           	-7.885085e-05
180           	-9.164044e-05
200           	-1.032184e-04
220           	-1.148405e-04
240           	-1.265971e-04
260           	-1.373296e-04
280           	-1.459273e-04
300           	-1.511781e-04
320           	-1.520069e-04
340           	-1.479086e-04
360           	-1.385797e-04
380           	-1.258993e-04
400           	-1.145904e-04
420           	-1.048884e-04
440           	-9.372483e-05
460           	-8.118538e-05
480           	-6.990466e-05
500           	-6.173240e-05
520           	-5.683454e-05
540           	-5.450983e-05
560           	-5.359120e-05
580           	-5.290178e-05
600           	-5.236814e-05
620           	-5.158926e-05
640           	-5.051780e-05
660           	-4.922570e-05
680           	-4.765802e-05
700           	-4.575009e-05
720           	-4.361879e-05
740           	-4.124779e-05
760           	-3.855596e-05
780           	-3.543639e-05
800           	-3.176454e-05
820           	-2.725386e-05
840           	-2.188459e-05
860           	-1.532410e-05
880           	-7.839980e-06
900           	1.083576e-06
920           	1.089147e-05
940           	2.151208e-05
960           	3.199225e-05
980           	4.154836e-05
1000          	5.029381e-05
1020          	5.943255e-05
