# Region      : cellZone cz_solid_17
# Cells       : 2319
# Volume      : 2.145342e-03
# Time        	volIntegrateU
20            	5.935702e-09 -1.955715e-09 -1.743639e-09
40            	5.168336e-09 -3.349108e-09 -1.295086e-09
60            	4.549271e-09 -4.267380e-09 -9.853581e-10
80            	3.956984e-09 -4.656598e-09 -7.378091e-10
100           	3.376097e-09 -4.503552e-09 -5.550882e-10
120           	2.811479e-09 -3.820045e-09 -4.321732e-10
140           	2.366377e-09 -2.701487e-09 -3.557395e-10
160           	1.699368e-09 -1.274894e-09 -3.093015e-10
180           	1.266061e-09 4.464817e-10 -3.054857e-10
200           	9.314241e-10 2.305248e-09 -3.231577e-10
220           	6.918820e-10 4.182928e-09 -3.565448e-10
240           	5.281184e-10 5.988185e-09 -4.058316e-10
260           	4.130241e-10 7.687559e-09 -4.643883e-10
280           	3.272827e-10 9.326342e-09 -5.204821e-10
300           	2.614472e-10 1.098088e-08 -5.715934e-10
320           	2.130194e-10 1.273622e-08 -6.186277e-10
340           	1.843532e-10 1.468440e-08 -6.615655e-10
360           	1.775935e-10 1.692247e-08 -6.999697e-10
380           	1.906054e-10 1.953257e-08 -7.126527e-10
400           	2.307047e-10 2.252994e-08 -6.503549e-10
420           	2.421827e-10 2.578542e-08 -5.100622e-10
440           	1.998070e-10 2.908550e-08 -3.772546e-10
460           	1.290453e-10 3.228969e-08 -3.164986e-10
480           	6.083258e-11 3.532995e-08 -3.131860e-10
500           	2.147597e-11 3.820099e-08 -3.321204e-10
520           	2.476558e-11 4.094720e-08 -3.531349e-10
540           	5.938950e-11 4.362222e-08 -3.661783e-10
560           	1.150177e-10 4.625304e-08 -3.704390e-10
580           	1.741859e-10 4.880983e-08 -3.712245e-10
600           	2.287259e-10 5.124290e-08 -3.730159e-10
620           	2.746571e-10 5.351802e-08 -3.761931e-10
640           	3.098868e-10 5.562223e-08 -3.791334e-10
660           	3.349664e-10 5.756209e-08 -3.792362e-10
680           	3.510629e-10 5.935492e-08 -3.751120e-10
700           	3.599579e-10 6.102153e-08 -3.670775e-10
720           	3.637924e-10 6.258294e-08 -3.565614e-10
740           	3.634351e-10 6.405937e-08 -3.449741e-10
760           	3.591292e-10 6.546789e-08 -3.336371e-10
780           	3.509911e-10 6.682206e-08 -3.228367e-10
800           	3.397510e-10 6.813407e-08 -3.121553e-10
820           	3.265851e-10 6.941657e-08 -3.016096e-10
840           	3.123155e-10 7.067964e-08 -2.915233e-10
