# Region      : cellZone cz_solid_21
# Cells       : 2444
# Volume      : 2.142083e-03
# Time        	volIntegrateU
20            	4.016643e-10 -8.655607e-09 -2.915739e-09
40            	2.300890e-10 -1.313681e-08 -2.364889e-09
60            	9.584151e-11 -1.619225e-08 -2.100321e-09
80            	-1.154927e-11 -1.818851e-08 -1.948383e-09
100           	-1.002326e-10 -1.945984e-08 -1.856018e-09
120           	-1.693402e-10 -2.027096e-08 -1.795635e-09
140           	-2.226504e-10 -2.081971e-08 -1.755832e-09
160           	-2.509469e-10 -2.124924e-08 -1.746104e-09
180           	-3.109400e-10 -2.167319e-08 -1.742325e-09
200           	-3.471329e-10 -2.213194e-08 -1.734371e-09
220           	-3.789165e-10 -2.266079e-08 -1.730060e-09
240           	-4.061117e-10 -2.327526e-08 -1.732577e-09
260           	-4.290820e-10 -2.397967e-08 -1.736099e-09
280           	-4.487621e-10 -2.477765e-08 -1.736666e-09
300           	-4.656853e-10 -2.566718e-08 -1.731616e-09
320           	-4.782709e-10 -2.663826e-08 -1.719106e-09
340           	-4.858653e-10 -2.767773e-08 -1.698384e-09
360           	-4.886030e-10 -2.876811e-08 -1.671372e-09
380           	-4.886278e-10 -2.989434e-08 -1.640910e-09
400           	-4.904786e-10 -3.103259e-08 -1.607044e-09
420           	-4.957247e-10 -3.215282e-08 -1.572287e-09
440           	-4.975459e-10 -3.321152e-08 -1.534164e-09
460           	-4.859143e-10 -3.416851e-08 -1.484320e-09
480           	-4.569170e-10 -3.500399e-08 -1.414647e-09
500           	-4.153599e-10 -3.572039e-08 -1.316479e-09
520           	-3.676810e-10 -3.633267e-08 -1.183887e-09
540           	-3.219571e-10 -3.686363e-08 -1.015598e-09
560           	-2.870929e-10 -3.734591e-08 -8.181795e-10
580           	-2.689738e-10 -3.782064e-08 -6.058684e-10
600           	-2.686822e-10 -3.832584e-08 -3.957788e-10
620           	-2.823256e-10 -3.888741e-08 -2.033307e-10
640           	-3.029792e-10 -3.951636e-08 -3.989065e-11
660           	-3.248543e-10 -4.020832e-08 9.109379e-11
680           	-3.440690e-10 -4.094921e-08 1.902540e-10
700           	-3.591950e-10 -4.172036e-08 2.620845e-10
720           	-3.702032e-10 -4.250182e-08 3.127076e-10
740           	-3.780902e-10 -4.327569e-08 3.483679e-10
760           	-3.840327e-10 -4.402927e-08 3.741154e-10
780           	-3.888750e-10 -4.475617e-08 3.936365e-10
800           	-3.931262e-10 -4.545509e-08 4.091857e-10
820           	-3.971050e-10 -4.612830e-08 4.222403e-10
840           	-4.008992e-10 -4.677939e-08 4.334863e-10
860           	-4.045754e-10 -4.741214e-08 4.433271e-10
880           	-4.082536e-10 -4.802939e-08 4.517882e-10
900           	-4.119122e-10 -4.863287e-08 4.587225e-10
920           	-4.155429e-10 -4.922280e-08 4.638232e-10
940           	-4.190633e-10 -4.979763e-08 4.667377e-10
960           	-4.223549e-10 -5.035462e-08 4.671942e-10
980           	-4.251947e-10 -5.089082e-08 4.653259e-10
1000          	-4.273937e-10 -5.140517e-08 4.621973e-10
1020          	-4.289656e-10 -5.189927e-08 4.592113e-10
1040          	-4.303345e-10 -5.237675e-08 4.574165e-10
1060          	-4.317783e-10 -5.284219e-08 4.567592e-10
1080          	-4.334323e-10 -5.329925e-08 4.564734e-10
1100          	-4.351075e-10 -5.375036e-08 4.556447e-10
1120          	-4.366523e-10 -5.419708e-08 4.538531e-10
1140          	-4.380682e-10 -5.463994e-08 4.512592e-10
