# Region type : faceZone fz_solid_61
# Faces  :    1724
# Area   :    1.016945e-01
# Time        	sum(phi)
20            	-1.050759e-05
40            	-1.393221e-05
60            	-1.334986e-05
80            	-1.178782e-05
100           	-1.031737e-05
120           	-9.424708e-06
140           	-9.130851e-06
160           	-9.148167e-06
180           	-9.694160e-06
200           	-1.032491e-05
220           	-1.091165e-05
240           	-1.139602e-05
260           	-1.186313e-05
280           	-1.238814e-05
300           	-1.309625e-05
320           	-1.415512e-05
340           	-1.600213e-05
360           	-1.866644e-05
380           	-2.094578e-05
400           	-1.660935e-05
420           	2.397528e-06
440           	2.776755e-05
460           	4.321435e-05
480           	4.840684e-05
500           	4.938322e-05
520           	4.955872e-05
540           	5.094777e-05
560           	5.297503e-05
580           	5.477386e-05
600           	5.579968e-05
620           	5.578460e-05
640           	5.508613e-05
660           	5.403490e-05
680           	5.268362e-05
700           	5.111029e-05
720           	4.900507e-05
740           	4.636332e-05
760           	4.337501e-05
780           	4.032921e-05
800           	3.755803e-05
820           	3.521460e-05
840           	3.326164e-05
860           	3.171061e-05
880           	3.067402e-05
900           	3.009445e-05
920           	2.979170e-05
940           	2.955691e-05
960           	2.932849e-05
980           	2.911069e-05
1000          	2.888521e-05
1020          	2.863362e-05
1040          	2.838894e-05
1060          	2.814651e-05
