# Region      : cellZone cz_solid_7
# Cells       : 2027
# Volume      : 2.144353e-03
# Time        	volIntegrate(U)
20            	(-3.782841e-09 -3.779919e-09 1.522224e-09)
40            	(-3.639101e-09 -6.730667e-09 1.643910e-09)
60            	(-3.815530e-09 -9.703553e-09 1.825598e-09)
80            	(-4.030311e-09 -1.280749e-08 2.007130e-09)
100           	(-4.258787e-09 -1.615590e-08 2.182551e-09)
120           	(-4.491085e-09 -1.982596e-08 2.343873e-09)
140           	(-4.780320e-09 -2.391041e-08 2.460776e-09)
160           	(-5.095751e-09 -2.850304e-08 2.645707e-09)
180           	(-5.347280e-09 -3.357008e-08 2.754371e-09)
200           	(-5.589476e-09 -3.906412e-08 2.833451e-09)
220           	(-5.810888e-09 -4.492961e-08 2.878537e-09)
240           	(-6.008449e-09 -5.110390e-08 2.890434e-09)
260           	(-6.179831e-09 -5.752125e-08 2.876820e-09)
280           	(-6.317995e-09 -6.412097e-08 2.852270e-09)
300           	(-6.401412e-09 -7.083797e-08 2.826483e-09)
320           	(-6.407452e-09 -7.758243e-08 2.797717e-09)
340           	(-6.323043e-09 -8.422884e-08 2.747426e-09)
360           	(-6.148886e-09 -9.067690e-08 2.660239e-09)
380           	(-5.885445e-09 -9.690878e-08 2.553688e-09)
400           	(-5.532350e-09 -1.029033e-07 2.453971e-09)
420           	(-5.125901e-09 -1.085833e-07 2.371781e-09)
440           	(-4.730031e-09 -1.138735e-07 2.305093e-09)
460           	(-4.397677e-09 -1.187679e-07 2.249074e-09)
480           	(-4.147816e-09 -1.233310e-07 2.201308e-09)
500           	(-3.972987e-09 -1.276558e-07 2.160516e-09)
520           	(-3.854733e-09 -1.318229e-07 2.125222e-09)
540           	(-3.774099e-09 -1.358855e-07 2.092959e-09)
560           	(-3.716189e-09 -1.398733e-07 2.061929e-09)
580           	(-3.669614e-09 -1.438003e-07 2.030990e-09)
600           	(-3.626701e-09 -1.476727e-07 1.998753e-09)
620           	(-3.581084e-09 -1.514926e-07 1.963266e-09)
640           	(-3.528194e-09 -1.552606e-07 1.922674e-09)
660           	(-3.464665e-09 -1.589753e-07 1.875619e-09)
680           	(-3.388425e-09 -1.626323e-07 1.821273e-09)
700           	(-3.298435e-09 -1.662253e-07 1.759848e-09)
720           	(-3.194769e-09 -1.697465e-07 1.693049e-09)
740           	(-3.078151e-09 -1.731863e-07 1.623592e-09)
760           	(-2.950926e-09 -1.765316e-07 1.555129e-09)
780           	(-2.816525e-09 -1.797657e-07 1.490763e-09)
800           	(-2.678447e-09 -1.828699e-07 1.433025e-09)
820           	(-2.538615e-09 -1.858258e-07 1.383198e-09)
840           	(-2.397519e-09 -1.886167e-07 1.339750e-09)
860           	(-2.252465e-09 -1.912308e-07 1.297353e-09)
880           	(-2.098435e-09 -1.936671e-07 1.256302e-09)
900           	(-1.936062e-09 -1.959327e-07 1.222321e-09)
920           	(-1.774413e-09 -1.980288e-07 1.195620e-09)
940           	(-1.622191e-09 -1.999621e-07 1.176685e-09)
960           	(-1.487460e-09 -2.017456e-07 1.165469e-09)
980           	(-1.375708e-09 -2.033915e-07 1.159038e-09)
1000          	(-1.293972e-09 -2.049089e-07 1.156273e-09)
1020          	(-1.243251e-09 -2.063088e-07 1.149494e-09)
