# Region type : faceZone fz_solid_9
# Faces  :    1700
# Area   :    1.017710e-01
# Time        	sum(phi)
20            	5.732612e-06
40            	1.786952e-05
60            	2.912597e-05
80            	3.980056e-05
100           	5.074064e-05
120           	6.143674e-05
140           	6.789624e-05
160           	7.794781e-05
180           	8.413858e-05
200           	8.652323e-05
220           	8.645411e-05
240           	8.769962e-05
260           	8.799665e-05
280           	9.134337e-05
300           	9.736221e-05
320           	1.083721e-04
340           	1.204571e-04
360           	1.315203e-04
380           	1.324314e-04
400           	1.236663e-04
420           	1.126223e-04
440           	1.033011e-04
460           	9.617560e-05
480           	9.077255e-05
500           	8.656312e-05
520           	8.323266e-05
540           	8.055405e-05
560           	7.817068e-05
580           	7.651780e-05
600           	7.510370e-05
620           	7.360118e-05
640           	7.186444e-05
660           	6.977779e-05
680           	6.739753e-05
700           	6.427339e-05
720           	6.048155e-05
740           	5.620148e-05
760           	5.170627e-05
780           	4.726675e-05
800           	4.314656e-05
820           	3.984286e-05
840           	3.741154e-05
860           	3.515093e-05
880           	3.299923e-05
900           	3.142175e-05
920           	3.128638e-05
940           	3.376424e-05
960           	3.853134e-05
980           	4.523315e-05
1000          	4.482450e-05
1020          	2.252294e-05
