# Region type : faceZone fz_solid_5
# Faces  :    1618
# Area   :    1.016916e-01
# Time        	sum(phi)
20            	-9.261283e-05
40            	-1.075079e-04
60            	-1.265046e-04
80            	-1.464870e-04
100           	-1.678853e-04
120           	-1.904426e-04
140           	-2.163739e-04
160           	-2.409839e-04
180           	-2.636297e-04
200           	-2.843628e-04
220           	-3.029080e-04
240           	-3.195704e-04
260           	-3.345205e-04
280           	-3.478148e-04
300           	-3.594284e-04
320           	-3.689996e-04
340           	-3.761959e-04
360           	-3.809106e-04
380           	-3.840384e-04
400           	-3.869323e-04
420           	-3.890708e-04
440           	-3.880310e-04
460           	-3.827864e-04
480           	-3.749091e-04
500           	-3.668366e-04
520           	-3.605558e-04
540           	-3.564683e-04
560           	-3.538564e-04
580           	-3.520380e-04
600           	-3.506298e-04
620           	-3.494921e-04
640           	-3.486019e-04
660           	-3.480108e-04
680           	-3.476995e-04
700           	-3.476460e-04
720           	-3.477287e-04
740           	-3.478575e-04
760           	-3.477946e-04
780           	-3.472872e-04
800           	-3.460396e-04
820           	-3.438206e-04
840           	-3.403964e-04
860           	-3.356686e-04
880           	-3.295548e-04
900           	-3.223649e-04
920           	-3.146485e-04
940           	-3.068879e-04
960           	-2.994884e-04
980           	-2.929408e-04
1000          	-2.872566e-04
1020          	-2.823971e-04
