# Region      : cellZone cz_solid_98
# Cells       : 2376
# Volume      : 2.145876e-03
# Time        	volIntegrateU
20            	-6.469530e-09 -8.797288e-09 4.904981e-09
40            	-1.027993e-08 -1.148747e-08 2.750705e-09
60            	-8.922713e-09 -8.980471e-09 2.018483e-09
80            	-7.141352e-09 -4.095007e-09 1.660846e-09
100           	-5.679285e-09 7.880695e-10 1.111595e-09
120           	-4.612739e-09 4.857874e-09 6.029298e-10
140           	-3.962141e-09 8.140307e-09 2.646729e-10
160           	-3.432937e-09 1.095770e-08 3.374094e-11
180           	-3.019716e-09 1.314696e-08 -1.239647e-10
200           	-2.741580e-09 1.500014e-08 -2.064365e-10
220           	-2.513444e-09 1.660773e-08 -2.625897e-10
240           	-2.301494e-09 1.797664e-08 -3.190008e-10
260           	-2.090364e-09 1.909446e-08 -3.883709e-10
280           	-1.884408e-09 1.999540e-08 -4.584822e-10
300           	-1.697860e-09 2.075803e-08 -5.106542e-10
320           	-1.534767e-09 2.143598e-08 -5.434066e-10
340           	-1.388789e-09 2.203843e-08 -5.692991e-10
360           	-1.246781e-09 2.255876e-08 -6.011006e-10
380           	-1.098703e-09 2.301134e-08 -6.383943e-10
400           	-9.476203e-10 2.344037e-08 -6.624381e-10
420           	-8.062715e-10 2.390544e-08 -6.486070e-10
440           	-6.934833e-10 2.446799e-08 -5.812925e-10
460           	-6.303892e-10 2.519636e-08 -4.621717e-10
480           	-6.357102e-10 2.617960e-08 -3.016654e-10
500           	-7.278462e-10 2.750182e-08 -1.391513e-10
520           	-8.894694e-10 2.915885e-08 -3.099162e-11
540           	-1.024445e-09 3.096388e-08 3.674483e-11
560           	-1.081663e-09 3.267104e-08 1.102935e-10
580           	-1.099553e-09 3.417891e-08 1.783870e-10
600           	-1.107991e-09 3.550523e-08 2.381625e-10
620           	-1.112109e-09 3.671090e-08 2.881252e-10
640           	-1.108482e-09 3.784114e-08 3.259955e-10
660           	-1.096707e-09 3.892681e-08 3.523904e-10
680           	-1.078300e-09 3.999100e-08 3.689319e-10
700           	-1.055042e-09 4.104568e-08 3.775225e-10
720           	-1.029390e-09 4.209298e-08 3.793453e-10
740           	-1.002975e-09 4.312970e-08 3.755063e-10
760           	-9.765847e-10 4.415157e-08 3.672008e-10
780           	-9.508905e-10 4.515620e-08 3.553827e-10
800           	-9.261282e-10 4.614319e-08 3.410872e-10
820           	-9.027455e-10 4.711383e-08 3.253958e-10
840           	-8.807945e-10 4.807017e-08 3.094202e-10
860           	-8.606733e-10 4.901379e-08 2.935431e-10
880           	-8.423084e-10 4.994554e-08 2.778269e-10
900           	-8.246704e-10 5.086723e-08 2.635909e-10
920           	-8.073775e-10 5.178187e-08 2.525821e-10
940           	-7.926634e-10 5.269276e-08 2.425828e-10
960           	-7.786742e-10 5.360138e-08 2.318451e-10
980           	-7.639169e-10 5.450802e-08 2.223097e-10
1000          	-7.495271e-10 5.541420e-08 2.137586e-10
1020          	-7.345932e-10 5.632281e-08 2.061445e-10
1040          	-7.188476e-10 5.723661e-08 1.999158e-10
1060          	-7.029247e-10 5.815723e-08 1.946924e-10
1080          	-6.870562e-10 5.908404e-08 1.903126e-10
1100          	-6.717369e-10 6.001467e-08 1.868247e-10
