# Region type : faceZone fz_solid_27
# Faces  :    1680
# Area   :    1.016241e-01
# Time        	sum(phi)
20            	3.059697e-05
40            	3.545485e-05
60            	4.212038e-05
80            	4.931337e-05
100           	5.698989e-05
120           	6.513776e-05
140           	7.789559e-05
160           	8.789066e-05
180           	9.994218e-05
200           	1.147891e-04
220           	1.323743e-04
240           	1.515645e-04
260           	1.694909e-04
280           	1.813020e-04
300           	1.855282e-04
320           	1.844937e-04
340           	1.813376e-04
360           	1.823222e-04
380           	1.934229e-04
400           	2.124498e-04
420           	2.313928e-04
440           	2.442230e-04
460           	2.501137e-04
480           	2.509063e-04
500           	2.488951e-04
520           	2.457003e-04
540           	2.422644e-04
560           	2.390999e-04
580           	2.361781e-04
600           	2.336037e-04
620           	2.312709e-04
640           	2.289537e-04
660           	2.265024e-04
680           	2.236510e-04
700           	2.201964e-04
720           	2.158588e-04
740           	2.103381e-04
760           	2.034200e-04
780           	1.951672e-04
800           	1.861105e-04
820           	1.772900e-04
840           	1.693698e-04
860           	1.638064e-04
880           	1.628436e-04
900           	1.664320e-04
920           	1.740681e-04
940           	1.845039e-04
960           	1.952461e-04
980           	2.047208e-04
1000          	2.115103e-04
1020          	2.160504e-04
