# Region type : faceZone fz_solid_40
# Faces  :    1834
# Area   :    1.017405e-01
# Time        	sum(phi)
20            	4.422794e-05
40            	3.075411e-05
60            	1.240394e-05
80            	2.413524e-06
100           	-2.601900e-06
120           	-4.369846e-06
140           	-3.617751e-06
160           	-2.941212e-06
180           	-9.306518e-07
200           	1.616484e-06
220           	4.604947e-06
240           	7.737311e-06
260           	1.071337e-05
280           	1.359912e-05
300           	1.600666e-05
320           	1.793646e-05
340           	1.924179e-05
360           	2.001752e-05
380           	2.023813e-05
400           	2.000933e-05
420           	1.928177e-05
440           	1.827753e-05
460           	1.728831e-05
480           	1.697002e-05
500           	1.815509e-05
520           	2.160152e-05
540           	2.694089e-05
560           	3.168037e-05
580           	3.369952e-05
600           	3.310128e-05
620           	3.134583e-05
640           	2.890762e-05
660           	2.676619e-05
680           	2.413566e-05
700           	2.102208e-05
720           	1.817593e-05
740           	1.623161e-05
760           	1.496335e-05
780           	1.371276e-05
800           	1.214617e-05
820           	1.066436e-05
840           	8.053277e-06
860           	2.329339e-06
880           	-5.059927e-06
900           	-1.242973e-05
920           	-1.860454e-05
940           	-2.315040e-05
960           	-2.639278e-05
980           	-2.848436e-05
1000          	-3.010796e-05
1020          	-3.053361e-05
1040          	-2.986357e-05
1060          	-2.876846e-05
1080          	-2.755033e-05
1100          	-2.622181e-05
1120          	-2.511396e-05
1140          	-2.404749e-05
1160          	-2.323444e-05
1180          	-2.266012e-05
1200          	-2.223655e-05
1220          	-2.214867e-05
1240          	-2.239146e-05
1260          	-2.253109e-05
1280          	-2.539728e-05
1300          	-1.916326e-05
1320          	-2.487725e-05
1340          	-3.418879e-05
1360          	-3.689769e-05
1380          	1.052157e-03
1400          	3.463870e-03
1420          	8.544898e-03
1440          	1.894751e-02
1460          	1.965994e-02
1480          	3.312961e-02
1500          	7.076527e-02
