# Region      : cellZone cz_solid_65
# Cells       : 2044
# Volume      : 2.142028e-03
# Time        	volIntegrate(U)
20            	(-5.626422e-10 -3.535766e-09 2.416806e-10)
40            	(-1.188778e-09 -5.812634e-09 3.573360e-10)
60            	(-1.742023e-09 -7.746295e-09 3.748321e-10)
80            	(-2.300727e-09 -9.408268e-09 3.545030e-10)
100           	(-2.833752e-09 -1.103372e-08 3.317899e-10)
120           	(-3.334933e-09 -1.281566e-08 3.188458e-10)
140           	(-4.140573e-09 -1.502656e-08 3.665053e-10)
160           	(-4.577510e-09 -1.763774e-08 3.093221e-10)
180           	(-4.836502e-09 -2.060419e-08 3.591528e-10)
200           	(-4.951564e-09 -2.382414e-08 4.627895e-10)
220           	(-4.881240e-09 -2.715562e-08 6.511350e-10)
240           	(-4.591134e-09 -3.044857e-08 9.673138e-10)
260           	(-4.071177e-09 -3.358285e-08 1.442553e-09)
280           	(-3.350226e-09 -3.650510e-08 2.065790e-09)
300           	(-2.494282e-09 -3.921452e-08 2.781514e-09)
320           	(-1.584686e-09 -4.171966e-08 3.546080e-09)
340           	(-7.044324e-10 -4.409104e-08 4.317881e-09)
360           	(6.133818e-11 -4.652813e-08 5.019694e-09)
380           	(6.752778e-10 -4.927925e-08 5.581063e-09)
400           	(1.135985e-09 -5.249166e-08 5.971861e-09)
420           	(1.451460e-09 -5.614966e-08 6.208752e-09)
440           	(1.648520e-09 -6.011367e-08 6.340569e-09)
460           	(1.762630e-09 -6.421124e-08 6.421283e-09)
480           	(1.830094e-09 -6.829911e-08 6.491852e-09)
500           	(1.879621e-09 -7.228617e-08 6.575328e-09)
520           	(1.927721e-09 -7.613558e-08 6.677756e-09)
540           	(1.979828e-09 -7.984831e-08 6.793410e-09)
560           	(2.035109e-09 -8.344536e-08 6.912948e-09)
580           	(2.090984e-09 -8.695346e-08 7.028018e-09)
600           	(2.145340e-09 -9.039629e-08 7.133612e-09)
620           	(2.197795e-09 -9.379035e-08 7.228149e-09)
640           	(2.249231e-09 -9.714500e-08 7.312562e-09)
660           	(2.300507e-09 -1.004673e-07 7.388498e-09)
680           	(2.352017e-09 -1.037645e-07 7.457731e-09)
700           	(2.403522e-09 -1.070449e-07 7.521276e-09)
720           	(2.453857e-09 -1.103179e-07 7.579748e-09)
740           	(2.501406e-09 -1.135912e-07 7.633508e-09)
760           	(2.544986e-09 -1.168690e-07 7.682501e-09)
780           	(2.583754e-09 -1.201536e-07 7.725529e-09)
800           	(2.616465e-09 -1.234455e-07 7.761717e-09)
820           	(2.643055e-09 -1.267437e-07 7.790981e-09)
840           	(2.665639e-09 -1.300472e-07 7.814658e-09)
860           	(2.687663e-09 -1.333567e-07 7.835287e-09)
880           	(2.711429e-09 -1.366742e-07 7.854997e-09)
900           	(2.737334e-09 -1.400024e-07 7.875186e-09)
920           	(2.764679e-09 -1.433434e-07 7.896351e-09)
940           	(2.792178e-09 -1.466980e-07 7.918235e-09)
960           	(2.818628e-09 -1.500656e-07 7.940128e-09)
980           	(2.843187e-09 -1.534451e-07 7.961267e-09)
1000          	(2.865500e-09 -1.568344e-07 7.981187e-09)
1020          	(2.885643e-09 -1.602318e-07 7.999722e-09)
