# Region type : faceZone fz_solid_94
# Faces  :    1741
# Area   :    1.017137e-01
# Time        	sum(phi)
20            	1.531236e-04
40            	2.252599e-04
60            	2.786132e-04
80            	3.037892e-04
100           	2.974704e-04
120           	9.682416e-05
140           	-3.150947e-04
160           	-3.020993e-04
180           	-2.186921e-04
200           	-1.440617e-04
220           	-8.934374e-05
240           	-5.380216e-05
260           	-3.030186e-05
280           	-1.471040e-05
300           	-5.375918e-06
320           	1.373056e-06
340           	7.102125e-06
360           	1.327825e-05
380           	2.093536e-05
400           	3.071329e-05
420           	4.280858e-05
440           	5.679890e-05
460           	7.207450e-05
480           	8.867608e-05
500           	1.061347e-04
520           	1.233240e-04
540           	1.411466e-04
560           	1.593434e-04
580           	1.771911e-04
600           	1.953667e-04
620           	2.122898e-04
640           	2.295355e-04
660           	2.458389e-04
680           	2.610325e-04
700           	2.747251e-04
720           	2.871032e-04
740           	2.988009e-04
760           	3.094601e-04
780           	3.199338e-04
800           	3.304824e-04
820           	3.412580e-04
840           	3.513255e-04
860           	3.602803e-04
880           	3.676520e-04
900           	3.732693e-04
920           	3.777169e-04
940           	3.808438e-04
960           	3.821569e-04
980           	3.820115e-04
1000          	3.803534e-04
1020          	3.767944e-04
