# Region type : faceZone fz_solid_93
# Faces  :    1610
# Area   :    1.017325e-01
# Time        	sum(phi)
20            	3.486154e-05
40            	5.224988e-05
60            	6.234848e-05
80            	6.266010e-05
100           	5.032365e-05
120           	3.591199e-05
140           	-6.180293e-05
160           	-1.954016e-04
180           	-2.296572e-04
200           	-2.244216e-04
220           	-2.079555e-04
240           	-1.978020e-04
260           	-1.947223e-04
280           	-1.949392e-04
300           	-1.956046e-04
320           	-1.962242e-04
340           	-1.966884e-04
360           	-1.969862e-04
380           	-1.964973e-04
400           	-1.960611e-04
420           	-1.956265e-04
440           	-1.949373e-04
460           	-1.938437e-04
480           	-1.926158e-04
500           	-1.916005e-04
520           	-1.904772e-04
540           	-1.894186e-04
560           	-1.886199e-04
580           	-1.877845e-04
600           	-1.875930e-04
620           	-1.889374e-04
640           	-1.903832e-04
660           	-1.911012e-04
680           	-1.911544e-04
700           	-1.911077e-04
720           	-1.910850e-04
740           	-1.907693e-04
760           	-1.901157e-04
780           	-1.888602e-04
800           	-1.872189e-04
820           	-1.852305e-04
840           	-1.831749e-04
860           	-1.810330e-04
880           	-1.788895e-04
900           	-1.769204e-04
