# Region type : faceZone fz_solid_96
# Faces  :    1610
# Area   :    1.017180e-01
# Time        	sum(phi)
20            	-1.439390e-04
40            	-3.127417e-05
60            	1.402578e-04
80            	1.122379e-04
100           	-5.607992e-05
120           	-6.614903e-05
140           	-3.618542e-05
160           	-2.048533e-05
180           	-5.444707e-06
200           	6.174449e-06
220           	1.352101e-05
240           	1.699305e-05
260           	1.693736e-05
280           	1.442721e-05
300           	1.043079e-05
320           	5.812758e-06
340           	1.176644e-06
360           	-2.994460e-06
380           	-6.439746e-06
400           	-9.054291e-06
420           	-1.091425e-05
440           	-1.195920e-05
460           	-1.178938e-05
480           	-1.007541e-05
500           	-6.412699e-06
520           	-2.043240e-06
540           	2.307059e-06
560           	8.197447e-06
580           	1.411238e-05
600           	1.907739e-05
620           	2.410021e-05
640           	2.942618e-05
660           	3.539540e-05
680           	4.232298e-05
700           	5.030715e-05
720           	5.916092e-05
740           	6.879888e-05
760           	7.879843e-05
780           	8.897890e-05
800           	9.910365e-05
820           	1.090213e-04
840           	1.184902e-04
860           	1.274037e-04
880           	1.358545e-04
900           	1.439482e-04
