# Region      : cellZone cz_solid_16
# Cells       : 1789
# Volume      : 2.141886e-03
# Time        	volIntegrate(U)
20            	(7.874799e-09 -6.647240e-09 3.165362e-11)
40            	(6.843282e-09 -1.111882e-08 2.943815e-10)
60            	(6.108691e-09 -1.462454e-08 4.644537e-10)
80            	(5.382286e-09 -1.718887e-08 5.870928e-10)
100           	(4.621042e-09 -1.880862e-08 6.500613e-10)
120           	(3.817641e-09 -1.948953e-08 6.416274e-10)
140           	(2.972437e-09 -1.934724e-08 5.468148e-10)
160           	(2.117256e-09 -1.845861e-08 4.041138e-10)
180           	(1.476952e-09 -1.707935e-08 2.468336e-10)
200           	(9.816920e-10 -1.543774e-08 9.333200e-11)
220           	(6.280200e-10 -1.372639e-08 -4.349585e-11)
240           	(4.001448e-10 -1.211426e-08 -1.752421e-10)
260           	(2.598410e-10 -1.070819e-08 -3.153128e-10)
280           	(1.671105e-10 -9.465172e-09 -4.471651e-10)
300           	(1.037096e-10 -8.270934e-09 -5.532109e-10)
320           	(6.507832e-11 -7.028121e-09 -6.366460e-10)
340           	(5.793461e-11 -5.670333e-09 -7.093178e-10)
360           	(8.083972e-11 -4.149764e-09 -7.751776e-10)
380           	(1.448239e-10 -2.427571e-09 -8.352768e-10)
400           	(2.272507e-10 -5.213635e-10 -8.772821e-10)
420           	(3.137058e-10 1.517530e-09 -8.660236e-10)
440           	(3.981614e-10 3.671762e-09 -7.613613e-10)
460           	(4.374270e-10 5.888131e-09 -5.786783e-10)
480           	(4.029931e-10 8.075567e-09 -4.189794e-10)
500           	(3.431840e-10 1.015349e-08 -3.644590e-10)
520           	(2.982043e-10 1.210473e-08 -3.671116e-10)
540           	(2.886246e-10 1.394282e-08 -3.756229e-10)
560           	(3.118253e-10 1.568341e-08 -3.744039e-10)
580           	(3.537888e-10 1.732331e-08 -3.690468e-10)
600           	(3.992466e-10 1.884680e-08 -3.655983e-10)
620           	(4.382745e-10 2.024847e-08 -3.639175e-10)
640           	(4.681984e-10 2.154156e-08 -3.613313e-10)
660           	(4.892423e-10 2.274940e-08 -3.567870e-10)
680           	(5.034054e-10 2.389449e-08 -3.501135e-10)
700           	(5.123484e-10 2.499493e-08 -3.414266e-10)
720           	(5.175946e-10 2.606273e-08 -3.310824e-10)
740           	(5.196337e-10 2.710561e-08 -3.194279e-10)
760           	(5.172914e-10 2.812957e-08 -3.067099e-10)
780           	(5.105895e-10 2.914032e-08 -2.934995e-10)
800           	(4.991778e-10 3.014301e-08 -2.805873e-10)
820           	(4.831905e-10 3.114172e-08 -2.685085e-10)
840           	(4.633216e-10 3.213965e-08 -2.575947e-10)
860           	(4.396782e-10 3.313926e-08 -2.479054e-10)
880           	(4.131220e-10 3.414301e-08 -2.395411e-10)
900           	(3.846706e-10 3.515287e-08 -2.328067e-10)
920           	(3.548965e-10 3.616991e-08 -2.282976e-10)
940           	(3.233393e-10 3.719417e-08 -2.266013e-10)
960           	(2.890247e-10 3.822616e-08 -2.267802e-10)
980           	(2.524074e-10 3.926833e-08 -2.268574e-10)
1000          	(2.160317e-10 4.032424e-08 -2.250238e-10)
1020          	(1.839162e-10 4.139532e-08 -2.211843e-10)
