# Region      : cellZone cz_solid_77
# Cells       : 1872
# Volume      : 2.137986e-03
# Time        	volIntegrate(U)
20            	(3.045322e-09 -2.785253e-08 7.709352e-09)
40            	(-5.407514e-09 -3.785125e-08 4.926573e-09)
60            	(-7.905905e-09 -3.820253e-08 8.177292e-10)
80            	(-7.355765e-09 -3.391646e-08 -7.075720e-10)
100           	(-6.004746e-09 -2.891162e-08 -9.074317e-10)
120           	(-4.861746e-09 -2.424717e-08 -8.811022e-10)
140           	(-3.972898e-09 -2.005250e-08 -7.913499e-10)
160           	(-3.136087e-09 -1.640906e-08 -7.476517e-10)
180           	(-2.609077e-09 -1.303763e-08 -7.029169e-10)
200           	(-2.219457e-09 -9.867906e-09 -6.644335e-10)
220           	(-1.923333e-09 -6.870929e-09 -6.304642e-10)
240           	(-1.687487e-09 -4.019092e-09 -6.037912e-10)
260           	(-1.490269e-09 -1.282183e-09 -5.845040e-10)
280           	(-1.320952e-09 1.361002e-09 -5.689926e-10)
300           	(-1.175378e-09 3.921075e-09 -5.559481e-10)
320           	(-1.048424e-09 6.397115e-09 -5.464564e-10)
340           	(-9.340435e-10 8.782124e-09 -5.436385e-10)
360           	(-8.240533e-10 1.107023e-08 -5.488970e-10)
380           	(-7.178886e-10 1.326354e-08 -5.598315e-10)
400           	(-6.176252e-10 1.537905e-08 -5.717622e-10)
420           	(-5.283072e-10 1.743944e-08 -5.797394e-10)
440           	(-4.547728e-10 1.947497e-08 -5.816773e-10)
460           	(-4.015788e-10 2.151687e-08 -5.758365e-10)
480           	(-3.699328e-10 2.358798e-08 -5.614333e-10)
500           	(-3.603354e-10 2.569895e-08 -5.402955e-10)
520           	(-3.705725e-10 2.784223e-08 -5.146307e-10)
540           	(-3.957232e-10 2.999329e-08 -4.866527e-10)
560           	(-4.308672e-10 3.211682e-08 -4.566957e-10)
580           	(-4.741561e-10 3.418030e-08 -4.255600e-10)
600           	(-5.216457e-10 3.616243e-08 -3.952789e-10)
620           	(-5.691282e-10 3.805686e-08 -3.678939e-10)
640           	(-6.131258e-10 3.986991e-08 -3.437114e-10)
660           	(-6.510416e-10 4.161741e-08 -3.221892e-10)
680           	(-6.820513e-10 4.332030e-08 -3.026082e-10)
700           	(-7.068957e-10 4.500001e-08 -2.843945e-10)
720           	(-7.269070e-10 4.667422e-08 -2.671923e-10)
740           	(-7.434211e-10 4.835436e-08 -2.508795e-10)
760           	(-7.574388e-10 5.004531e-08 -2.358098e-10)
780           	(-7.696807e-10 5.174635e-08 -2.222577e-10)
800           	(-7.804257e-10 5.345284e-08 -2.104987e-10)
820           	(-7.896804e-10 5.515768e-08 -2.006532e-10)
840           	(-7.970658e-10 5.685199e-08 -1.926052e-10)
860           	(-8.020330e-10 5.852614e-08 -1.859379e-10)
880           	(-8.041472e-10 6.017080e-08 -1.802507e-10)
900           	(-8.029644e-10 6.177726e-08 -1.746042e-10)
920           	(-7.977969e-10 6.333750e-08 -1.673237e-10)
940           	(-7.874766e-10 6.484394e-08 -1.566312e-10)
960           	(-7.706029e-10 6.628825e-08 -1.428796e-10)
980           	(-7.459357e-10 6.766169e-08 -1.305645e-10)
1000          	(-7.134700e-10 6.896045e-08 -1.253921e-10)
1020          	(-6.766338e-10 7.018981e-08 -1.293571e-10)
