# Region      : cellZone cz_solid_96
# Cells       : 2232
# Volume      : 2.145367e-03
# Time        	volIntegrate(U)
20            	(1.810225e-08 -6.566533e-09 1.687548e-09)
40            	(1.517649e-08 -7.100931e-09 4.885663e-09)
60            	(5.808917e-09 -8.035035e-09 9.059923e-09)
80            	(-5.715620e-09 -9.735620e-09 4.346126e-09)
100           	(-9.562609e-09 -1.113293e-08 -2.683750e-09)
120           	(-9.119573e-09 -1.071476e-08 -4.525647e-09)
140           	(-7.863555e-09 -8.862731e-09 -4.710122e-09)
160           	(-6.726631e-09 -6.222471e-09 -4.491779e-09)
180           	(-5.809848e-09 -3.145998e-09 -4.154130e-09)
200           	(-5.068045e-09 9.133779e-11 -3.821267e-09)
220           	(-4.485134e-09 3.341794e-09 -3.529510e-09)
240           	(-4.022434e-09 6.562046e-09 -3.275535e-09)
260           	(-3.645503e-09 9.735204e-09 -3.061915e-09)
280           	(-3.330205e-09 1.285676e-08 -2.881892e-09)
300           	(-3.064348e-09 1.592373e-08 -2.728943e-09)
320           	(-2.843376e-09 1.892429e-08 -2.597813e-09)
340           	(-2.656487e-09 2.182343e-08 -2.489787e-09)
360           	(-2.489993e-09 2.457378e-08 -2.403938e-09)
380           	(-2.330209e-09 2.713594e-08 -2.334030e-09)
400           	(-2.172835e-09 2.948866e-08 -2.270494e-09)
420           	(-2.021038e-09 3.161982e-08 -2.208014e-09)
440           	(-1.882336e-09 3.351785e-08 -2.139402e-09)
460           	(-1.767632e-09 3.516785e-08 -2.057838e-09)
480           	(-1.682527e-09 3.656087e-08 -1.960078e-09)
500           	(-1.627752e-09 3.771301e-08 -1.845129e-09)
520           	(-1.602330e-09 3.867065e-08 -1.714992e-09)
540           	(-1.593674e-09 3.947825e-08 -1.576510e-09)
560           	(-1.593709e-09 4.018230e-08 -1.439937e-09)
580           	(-1.606991e-09 4.083492e-08 -1.309959e-09)
600           	(-1.621104e-09 4.156371e-08 -1.196517e-09)
620           	(-1.633718e-09 4.261751e-08 -1.124684e-09)
640           	(-1.626038e-09 4.408624e-08 -1.120739e-09)
660           	(-1.595597e-09 4.563897e-08 -1.078934e-09)
680           	(-1.579732e-09 4.714218e-08 -1.050933e-09)
700           	(-1.552710e-09 4.858212e-08 -1.018109e-09)
720           	(-1.523680e-09 4.996095e-08 -9.920072e-10)
740           	(-1.490227e-09 5.128507e-08 -9.702715e-10)
760           	(-1.452251e-09 5.255432e-08 -9.512146e-10)
780           	(-1.410655e-09 5.376462e-08 -9.335525e-10)
800           	(-1.366922e-09 5.491494e-08 -9.176356e-10)
820           	(-1.322623e-09 5.600489e-08 -9.029328e-10)
840           	(-1.279323e-09 5.703537e-08 -8.893734e-10)
860           	(-1.238602e-09 5.800864e-08 -8.766816e-10)
880           	(-1.201979e-09 5.892883e-08 -8.648102e-10)
900           	(-1.169871e-09 5.980078e-08 -8.535048e-10)
920           	(-1.142115e-09 6.062962e-08 -8.426059e-10)
940           	(-1.118353e-09 6.142025e-08 -8.323799e-10)
960           	(-1.097650e-09 6.217677e-08 -8.225780e-10)
980           	(-1.079479e-09 6.290169e-08 -8.129378e-10)
1000          	(-1.062862e-09 6.359754e-08 -8.039409e-10)
1020          	(-1.046305e-09 6.426762e-08 -7.962764e-10)
1040          	(-1.029233e-09 6.491446e-08 -7.887862e-10)
1060          	(-1.011737e-09 6.554022e-08 -7.819164e-10)
1080          	(-9.925984e-10 6.614777e-08 -7.759399e-10)
1100          	(-9.712957e-10 6.674074e-08 -7.704540e-10)
1120          	(-9.476351e-10 6.732365e-08 -7.651934e-10)
1140          	(-9.219582e-10 6.790186e-08 -7.591104e-10)
1160          	(-8.956750e-10 6.847882e-08 -7.513131e-10)
1180          	(-8.716844e-10 6.905494e-08 -7.423299e-10)
1200          	(-8.530773e-10 6.962837e-08 -7.336178e-10)
1220          	(-8.399895e-10 7.019755e-08 -7.266862e-10)
1240          	(-8.300854e-10 7.076162e-08 -7.199840e-10)
1260          	(-8.242203e-10 7.132105e-08 -7.164523e-10)
1280          	(-8.165280e-10 7.187221e-08 -7.168910e-10)
1300          	(-8.231015e-10 7.243462e-08 -7.116344e-10)
1320          	(-8.082781e-10 7.297146e-08 -7.168201e-10)
1340          	(-7.940275e-10 7.349517e-08 -7.170664e-10)
1360          	(-6.634390e-10 7.414846e-08 -7.788307e-10)
1380          	(1.387069e-10 7.488740e-08 -1.528021e-09)
1400          	(3.160319e-09 7.135232e-08 -1.458926e-08)
1420          	(1.764516e-08 1.455288e-08 -1.160713e-07)
1440          	(1.154446e-07 -6.372229e-07 -7.749464e-07)
1460          	(1.025651e-06 -3.557438e-06 -3.050025e-06)
1480          	(5.828870e-06 -1.508241e-05 -1.396643e-05)
1500          	(2.490503e-05 -6.941138e-05 -5.782398e-05)
