# Region type : faceZone fz_solid_83
# Faces  :    1684
# Area   :    1.017222e-01
# Time        	sum(phi)
20            	-1.609359e-05
40            	-1.137081e-05
60            	-1.667998e-05
80            	-2.017130e-05
100           	-2.270964e-05
120           	-2.561594e-05
140           	-2.468703e-05
160           	-1.642557e-05
180           	5.982160e-06
200           	4.587822e-05
220           	1.029455e-04
240           	1.695409e-04
260           	2.425275e-04
280           	3.086464e-04
300           	3.624728e-04
320           	4.043074e-04
340           	4.357776e-04
360           	4.739740e-04
380           	5.260244e-04
400           	5.664163e-04
420           	5.825801e-04
440           	5.780858e-04
460           	5.682436e-04
480           	5.580012e-04
500           	5.518172e-04
520           	5.603830e-04
540           	5.711887e-04
560           	5.675853e-04
580           	5.657636e-04
600           	5.767671e-04
620           	5.761909e-04
640           	5.704498e-04
660           	5.655713e-04
680           	5.536666e-04
700           	5.447570e-04
720           	5.409740e-04
740           	5.382594e-04
760           	5.352205e-04
780           	5.310136e-04
800           	5.271398e-04
820           	5.250567e-04
840           	5.238509e-04
860           	5.222767e-04
880           	5.207702e-04
900           	5.196710e-04
920           	5.185634e-04
940           	5.175532e-04
960           	5.165782e-04
980           	5.155924e-04
