# Region type : faceZone fz_solid_77
# Faces  :    1853
# Area   :    1.016875e-01
# Time        	sum(phi)
20            	-1.622331e-04
40            	-1.534338e-04
60            	-3.715882e-05
80            	5.620431e-05
100           	8.473871e-05
120           	8.809187e-05
140           	8.525776e-05
160           	8.014536e-05
180           	7.505040e-05
200           	7.037279e-05
220           	6.602326e-05
240           	6.196215e-05
260           	5.796648e-05
280           	5.408419e-05
300           	5.020720e-05
320           	4.642513e-05
340           	4.276063e-05
360           	3.922241e-05
380           	3.582600e-05
400           	3.254044e-05
420           	2.958349e-05
440           	2.708012e-05
460           	2.521076e-05
480           	2.408798e-05
500           	2.372694e-05
520           	2.402592e-05
540           	2.477027e-05
560           	2.544042e-05
580           	2.534861e-05
600           	2.397195e-05
620           	2.137957e-05
640           	1.785704e-05
660           	1.384779e-05
680           	9.807629e-06
700           	6.185078e-06
720           	2.852359e-06
740           	1.616186e-07
760           	-1.066240e-06
780           	-7.427345e-07
800           	1.001144e-06
820           	4.008499e-06
840           	7.884699e-06
860           	1.230815e-05
880           	1.711716e-05
900           	2.217581e-05
920           	2.747294e-05
940           	3.293859e-05
960           	3.836414e-05
980           	4.340678e-05
1000          	4.697789e-05
1020          	4.766031e-05
1040          	4.486223e-05
1060          	3.972536e-05
1080          	3.494612e-05
1100          	3.107805e-05
1120          	2.641219e-05
1140          	2.094813e-05
1160          	1.664700e-05
1180          	1.449193e-05
1200          	1.380543e-05
1220          	1.415255e-05
1240          	1.489899e-05
1260          	1.582421e-05
1280          	1.883427e-05
1300          	1.753781e-05
1320          	1.835333e-05
1340          	2.288975e-05
1360          	-1.024650e-05
1380          	1.422599e-04
1400          	1.718840e-04
1420          	1.885515e-03
1440          	7.431302e-03
1460          	1.884143e-02
1480          	9.285724e-03
1500          	4.234659e-02
