# Region      : cellZone cz_solid_13
# Cells       : 2004
# Volume      : 2.142874e-03
# Time        	volIntegrateU
20            	5.021878e-09 -5.958392e-09 6.592530e-09
40            	4.640518e-09 -1.110706e-08 6.251659e-09
60            	4.479588e-09 -1.607937e-08 6.227498e-09
80            	4.311423e-09 -2.085719e-08 6.224852e-09
100           	4.094738e-09 -2.537882e-08 6.215929e-09
120           	3.786796e-09 -2.954896e-08 6.157606e-09
140           	3.359444e-09 -3.323488e-08 6.016031e-09
160           	2.689765e-09 -3.600921e-08 5.559611e-09
180           	1.931074e-09 -3.790961e-08 5.010666e-09
200           	1.249135e-09 -3.891346e-08 4.294953e-09
220           	6.372286e-10 -3.901114e-08 3.437026e-09
240           	1.617506e-10 -3.829855e-08 2.522814e-09
260           	-1.595005e-10 -3.698828e-08 1.665940e-09
280           	-3.532718e-10 -3.534287e-08 9.554759e-10
300           	-4.526870e-10 -3.356926e-08 4.158808e-10
320           	-4.756570e-10 -3.178266e-08 3.643283e-11
340           	-4.418734e-10 -3.002292e-08 -2.110970e-10
360           	-3.693485e-10 -2.829464e-08 -3.491784e-10
380           	-2.785456e-10 -2.661756e-08 -4.047465e-10
400           	-1.759180e-10 -2.507121e-08 -4.001548e-10
420           	-6.293473e-11 -2.374161e-08 -3.581678e-10
440           	5.813979e-11 -2.261799e-08 -2.896436e-10
460           	1.804507e-10 -2.163360e-08 -2.004865e-10
480           	2.997323e-10 -2.072341e-08 -9.230140e-11
500           	4.134429e-10 -1.985295e-08 2.700062e-11
520           	5.256916e-10 -1.901365e-08 1.541177e-10
540           	6.388936e-10 -1.821480e-08 2.844831e-10
560           	7.609768e-10 -1.748059e-08 4.177292e-10
580           	9.065418e-10 -1.686902e-08 5.571664e-10
600           	1.079278e-09 -1.646942e-08 7.015790e-10
620           	1.245173e-09 -1.634814e-08 8.623668e-10
640           	1.343412e-09 -1.648393e-08 1.046217e-09
660           	1.356079e-09 -1.677607e-08 1.222176e-09
680           	1.301200e-09 -1.709903e-08 1.370476e-09
700           	1.219233e-09 -1.737708e-08 1.474941e-09
720           	1.146788e-09 -1.761653e-08 1.524788e-09
740           	1.096492e-09 -1.788995e-08 1.522813e-09
760           	1.075592e-09 -1.827291e-08 1.478881e-09
780           	1.076625e-09 -1.880348e-08 1.413334e-09
800           	1.086242e-09 -1.949192e-08 1.343677e-09
820           	1.095069e-09 -2.032773e-08 1.279379e-09
840           	1.099169e-09 -2.128856e-08 1.221613e-09
860           	1.097754e-09 -2.234733e-08 1.170226e-09
880           	1.091451e-09 -2.347859e-08 1.123779e-09
900           	1.081816e-09 -2.466049e-08 1.082274e-09
920           	1.069570e-09 -2.587500e-08 1.044028e-09
940           	1.055229e-09 -2.710916e-08 1.007294e-09
960           	1.038775e-09 -2.835306e-08 9.706411e-10
980           	1.020059e-09 -2.959831e-08 9.335497e-10
1000          	9.997654e-10 -3.083897e-08 8.966063e-10
1020          	9.787944e-10 -3.207160e-08 8.603847e-10
1040          	9.586540e-10 -3.329815e-08 8.257421e-10
1060          	9.399963e-10 -3.452379e-08 7.935587e-10
1080          	9.222421e-10 -3.575573e-08 7.635347e-10
1100          	9.054435e-10 -3.700167e-08 7.366417e-10
1120          	8.901606e-10 -3.826768e-08 7.129735e-10
1140          	8.781145e-10 -3.955999e-08 6.927293e-10
1160          	8.692789e-10 -4.088734e-08 6.759744e-10
1180          	8.612761e-10 -4.225357e-08 6.594159e-10
1200          	8.525295e-10 -4.365348e-08 6.404446e-10
1220          	8.418949e-10 -4.507509e-08 6.182064e-10
1240          	8.282366e-10 -4.650176e-08 5.916282e-10
1260          	8.156785e-10 -4.791678e-08 5.421644e-10
1280          	7.959483e-10 -4.930556e-08 5.460502e-10
1300          	7.759255e-10 -5.066302e-08 4.955686e-10
1320          	7.044937e-10 -5.196628e-08 6.138745e-10
1340          	6.894706e-10 -5.188120e-08 1.046420e-09
1360          	1.383582e-08 -2.862763e-08 1.742622e-08
1380          	7.759381e-08 -1.845107e-07 6.960055e-08
1400          	7.219274e-08 -2.393648e-06 -1.978386e-07
1420          	3.957684e-07 -1.316785e-05 8.432125e-08
1440          	-6.142416e-06 -9.916727e-05 -1.039606e-05
