# Region type : faceZone fz_solid_89
# Faces  :    1702
# Area   :    1.018236e-01
# Time        	sum(phi)
20            	1.026754e-07
40            	1.616134e-05
60            	3.734574e-05
80            	6.314854e-05
100           	9.147482e-05
120           	1.199397e-04
140           	1.691259e-04
160           	1.795392e-04
180           	1.770615e-04
200           	1.651659e-04
220           	1.450872e-04
240           	9.749491e-05
260           	2.346999e-05
280           	-4.662136e-05
300           	-1.020729e-04
320           	-1.485820e-04
340           	-1.812946e-04
360           	-2.023744e-04
380           	-2.209452e-04
400           	-2.378950e-04
420           	-2.535424e-04
440           	-2.667239e-04
460           	-2.766123e-04
480           	-2.822041e-04
500           	-2.850570e-04
520           	-2.871489e-04
540           	-2.891169e-04
560           	-2.911460e-04
580           	-2.933278e-04
600           	-2.954275e-04
620           	-2.971699e-04
640           	-2.986820e-04
660           	-2.998340e-04
680           	-3.002028e-04
700           	-2.997955e-04
720           	-2.988815e-04
740           	-2.974741e-04
760           	-2.960364e-04
780           	-2.951635e-04
800           	-2.953230e-04
820           	-2.961708e-04
840           	-2.975345e-04
860           	-2.990998e-04
880           	-3.009778e-04
900           	-3.032841e-04
920           	-3.057922e-04
940           	-3.086040e-04
960           	-3.117084e-04
980           	-3.150797e-04
1000          	-3.187469e-04
1020          	-3.228471e-04
1040          	-3.274968e-04
1060          	-3.326180e-04
1080          	-3.381751e-04
1100          	-3.439767e-04
1120          	-3.496490e-04
1140          	-3.550924e-04
1160          	-3.601149e-04
1180          	-3.644811e-04
1200          	-3.682483e-04
1220          	-3.716029e-04
1240          	-3.744439e-04
1260          	-3.769844e-04
1280          	-3.794373e-04
1300          	-3.818456e-04
1320          	-3.842769e-04
1340          	-3.867140e-04
1360          	-3.891130e-04
1380          	-3.915126e-04
1400          	-3.940092e-04
1420          	-3.964561e-04
1440          	-3.988558e-04
1460          	-4.011595e-04
1480          	-4.033829e-04
1500          	-4.055761e-04
1520          	-4.076359e-04
1540          	-4.096556e-04
1560          	-4.115915e-04
1580          	-4.133396e-04
1600          	-4.148603e-04
1620          	-4.162704e-04
1640          	-4.175315e-04
1660          	-4.187487e-04
1680          	-4.199168e-04
1700          	-4.209409e-04
1720          	-4.218881e-04
1740          	-4.227769e-04
1760          	-4.235954e-04
1780          	-4.243838e-04
1800          	-4.251358e-04
1820          	-4.259016e-04
1840          	-4.266272e-04
1860          	-4.273255e-04
1880          	-4.279842e-04
1900          	-4.285849e-04
1920          	-4.291187e-04
1940          	-4.296098e-04
1960          	-4.300765e-04
1980          	-4.305166e-04
2000          	-4.309424e-04
2020          	-4.313875e-04
2040          	-4.318461e-04
2060          	-4.322955e-04
2080          	-4.327221e-04
2100          	-4.331683e-04
2120          	-4.335821e-04
2140          	-4.340018e-04
2160          	-4.344360e-04
2180          	-4.348280e-04
2200          	-4.351745e-04
2220          	-4.355449e-04
2240          	-4.358915e-04
2260          	-4.362530e-04
2280          	-4.365849e-04
2300          	-4.369155e-04
2320          	-4.372305e-04
2340          	-4.375092e-04
2360          	-4.378031e-04
