# Region type : faceZone fz_solid_43
# Faces  :    1674
# Area   :    1.017789e-01
# Time        	sum(phi)
20            	1.108449e-05
40            	1.187459e-05
60            	9.139910e-06
80            	9.827188e-06
100           	1.259617e-05
120           	1.643720e-05
140           	2.295804e-05
160           	3.080933e-05
180           	4.142935e-05
200           	5.699602e-05
220           	7.920829e-05
240           	1.093291e-04
260           	1.485831e-04
280           	1.964913e-04
300           	2.493809e-04
320           	3.066034e-04
340           	3.687886e-04
360           	4.212682e-04
380           	4.537639e-04
400           	4.681464e-04
420           	4.715689e-04
440           	4.691964e-04
460           	4.676720e-04
480           	4.711007e-04
500           	4.819945e-04
520           	4.968081e-04
540           	5.105150e-04
560           	5.222902e-04
580           	5.315408e-04
600           	5.391822e-04
620           	5.455160e-04
640           	5.518296e-04
660           	5.583461e-04
680           	5.649500e-04
700           	5.714870e-04
720           	5.780901e-04
740           	5.850979e-04
760           	5.924590e-04
780           	6.001202e-04
800           	6.082586e-04
820           	6.167300e-04
840           	6.251676e-04
860           	6.333196e-04
880           	6.408303e-04
900           	6.475592e-04
920           	6.534921e-04
940           	6.591788e-04
960           	6.648371e-04
980           	6.706936e-04
