# Region      : cellZone cz_solid_18
# Cells       : 2076
# Volume      : 2.143157e-03
# Time        	volIntegrateU
20            	4.529352e-09 -5.524032e-09 -2.931212e-09
40            	3.849881e-09 -8.684233e-09 -2.260815e-09
60            	3.321273e-09 -1.090423e-08 -1.821222e-09
80            	2.840262e-09 -1.233702e-08 -1.474269e-09
100           	2.409557e-09 -1.312488e-08 -1.215794e-09
120           	2.018255e-09 -1.337541e-08 -1.019250e-09
140           	1.666098e-09 -1.320999e-08 -8.690015e-10
160           	1.389656e-09 -1.282205e-08 -7.500250e-10
180           	1.076183e-09 -1.231851e-08 -6.653946e-10
200           	8.623859e-10 -1.178642e-08 -6.159179e-10
220           	6.984376e-10 -1.130844e-08 -5.890322e-10
240           	5.734656e-10 -1.091963e-08 -5.758126e-10
260           	4.751005e-10 -1.060538e-08 -5.670883e-10
280           	3.930517e-10 -1.031606e-08 -5.569912e-10
300           	3.211620e-10 -9.991442e-09 -5.397282e-10
320           	2.628209e-10 -9.569439e-09 -5.174008e-10
340           	2.170241e-10 -8.990647e-09 -4.861024e-10
360           	1.858386e-10 -8.192195e-09 -4.422445e-10
380           	1.681601e-10 -7.120960e-09 -3.739143e-10
400           	1.588562e-10 -5.751591e-09 -2.755726e-10
420           	1.266790e-10 -4.137857e-09 -1.732985e-10
440           	6.550019e-11 -2.426851e-09 -1.122608e-10
460           	1.142437e-11 -7.461417e-10 -9.484519e-11
480           	-1.277207e-11 8.575777e-10 -9.942380e-11
500           	-6.402111e-12 2.387593e-09 -1.175072e-10
520           	2.063440e-11 3.854410e-09 -1.450171e-10
540           	5.648697e-11 5.251427e-09 -1.776834e-10
560           	9.015634e-11 6.565811e-09 -2.106645e-10
580           	1.159754e-10 7.783905e-09 -2.414023e-10
600           	1.345187e-10 8.891866e-09 -2.680730e-10
620           	1.471744e-10 9.880499e-09 -2.894337e-10
640           	1.549341e-10 1.074593e-08 -3.052699e-10
660           	1.584819e-10 1.149300e-08 -3.157230e-10
680           	1.587392e-10 1.213547e-08 -3.211940e-10
700           	1.567849e-10 1.269135e-08 -3.224705e-10
720           	1.533066e-10 1.317877e-08 -3.205696e-10
740           	1.486032e-10 1.361413e-08 -3.164724e-10
760           	1.427780e-10 1.401109e-08 -3.109320e-10
780           	1.360649e-10 1.438065e-08 -3.044223e-10
