# Region      : cellZone cz_solid_98
# Cells       : 2376
# Volume      : 2.145876e-03
# Time        	volIntegrateU
20            	-3.822697e-09 -4.997297e-09 2.977798e-09
40            	-6.199816e-09 -6.547487e-09 1.663454e-09
60            	-5.380700e-09 -5.025427e-09 1.216477e-09
80            	-4.305517e-09 -2.069542e-09 1.000078e-09
100           	-3.423714e-09 8.846896e-10 6.685714e-10
120           	-2.782181e-09 3.346222e-09 3.624884e-10
140           	-2.327439e-09 5.317141e-09 1.320313e-10
160           	-2.077902e-09 7.017428e-09 1.853085e-11
180           	-1.826747e-09 8.346936e-09 -7.269529e-11
200           	-1.661008e-09 9.476739e-09 -1.217154e-10
220           	-1.525575e-09 1.046049e-08 -1.549171e-10
240           	-1.400376e-09 1.130320e-08 -1.875150e-10
260           	-1.275598e-09 1.199672e-08 -2.278492e-10
280           	-1.152678e-09 1.255698e-08 -2.699060e-10
300           	-1.039657e-09 1.302839e-08 -3.025426e-10
320           	-9.402950e-10 1.344569e-08 -3.237775e-10
340           	-8.513883e-10 1.381600e-08 -3.402115e-10
360           	-7.652343e-10 1.413616e-08 -3.594917e-10
380           	-6.760479e-10 1.441346e-08 -3.819211e-10
400           	-5.850274e-10 1.467352e-08 -3.974489e-10
420           	-4.994682e-10 1.495127e-08 -3.914345e-10
440           	-4.298710e-10 1.528411e-08 -3.542386e-10
460           	-3.889972e-10 1.571217e-08 -2.857008e-10
480           	-3.877187e-10 1.628766e-08 -1.921503e-10
500           	-4.373150e-10 1.706182e-08 -9.455485e-11
520           	-5.301465e-10 1.803828e-08 -2.618716e-11
540           	-6.134770e-10 1.911672e-08 1.549379e-11
560           	-6.513415e-10 2.014993e-08 5.991726e-11
580           	-6.637598e-10 2.106877e-08 1.014898e-10
600           	-6.694224e-10 2.187834e-08 1.380540e-10
620           	-6.722739e-10 2.261361e-08 1.689049e-10
640           	-6.705637e-10 2.330214e-08 1.926184e-10
660           	-6.639335e-10 2.396250e-08 2.093857e-10
680           	-6.532168e-10 2.460875e-08 2.200875e-10
700           	-6.394611e-10 2.524854e-08 2.259293e-10
720           	-6.241358e-10 2.588361e-08 2.276169e-10
740           	-6.083221e-10 2.651221e-08 2.257496e-10
760           	-5.923470e-10 2.713170e-08 2.211035e-10
780           	-5.767644e-10 2.774054e-08 2.143200e-10
800           	-5.617487e-10 2.833848e-08 2.059319e-10
820           	-5.475120e-10 2.892622e-08 1.966366e-10
840           	-5.341611e-10 2.950500e-08 1.870505e-10
860           	-5.218476e-10 3.007577e-08 1.775293e-10
880           	-5.106209e-10 3.063914e-08 1.681031e-10
900           	-4.999365e-10 3.119617e-08 1.594385e-10
920           	-4.894370e-10 3.174863e-08 1.525572e-10
940           	-4.803391e-10 3.229844e-08 1.464973e-10
960           	-4.718740e-10 3.284664e-08 1.400440e-10
980           	-4.629875e-10 3.339347e-08 1.342240e-10
1000          	-4.542780e-10 3.393977e-08 1.290521e-10
1020          	-4.453310e-10 3.448721e-08 1.244045e-10
1040          	-4.359206e-10 3.503749e-08 1.205671e-10
1060          	-4.263957e-10 3.559164e-08 1.173657e-10
1080          	-4.169114e-10 3.614947e-08 1.146693e-10
1100          	-4.077309e-10 3.670977e-08 1.124842e-10
1120          	-3.992188e-10 3.727055e-08 1.107804e-10
