# Region      : cellZone cz_solid_5
# Cells       : 2044
# Volume      : 2.142117e-03
# Time        	volIntegrateU
20            	-2.899900e-09 -3.501495e-09 -8.323164e-10
40            	-2.700959e-09 -5.814315e-09 -5.790387e-10
60            	-2.799713e-09 -7.894028e-09 -4.608812e-10
80            	-2.938168e-09 -9.900186e-09 -3.776485e-10
100           	-3.093088e-09 -1.196878e-08 -3.123424e-10
120           	-3.254373e-09 -1.419532e-08 -2.596214e-10
140           	-3.392238e-09 -1.665053e-08 -2.261915e-10
160           	-3.671344e-09 -1.945560e-08 -2.106452e-10
180           	-3.830352e-09 -2.259252e-08 -1.787658e-10
200           	-3.971375e-09 -2.605613e-08 -1.442890e-10
220           	-4.094873e-09 -2.982264e-08 -1.041147e-10
240           	-4.196407e-09 -3.385556e-08 -5.201495e-11
260           	-4.273182e-09 -3.810860e-08 1.987405e-11
280           	-4.331120e-09 -4.253577e-08 1.160724e-10
300           	-4.374927e-09 -4.709072e-08 2.405170e-10
320           	-4.406848e-09 -5.172335e-08 3.950450e-10
340           	-4.423456e-09 -5.637009e-08 5.769025e-10
360           	-4.410689e-09 -6.093974e-08 7.784343e-10
380           	-4.357728e-09 -6.532708e-08 9.812496e-10
400           	-4.268333e-09 -6.946401e-08 1.160789e-09
420           	-4.149668e-09 -7.335491e-08 1.307191e-09
440           	-4.002282e-09 -7.703554e-08 1.429115e-09
460           	-3.830945e-09 -8.052335e-08 1.538088e-09
480           	-3.653898e-09 -8.381775e-08 1.635986e-09
500           	-3.497308e-09 -8.692787e-08 1.713546e-09
520           	-3.380982e-09 -8.989564e-08 1.760524e-09
540           	-3.307850e-09 -9.278883e-08 1.777668e-09
560           	-3.265396e-09 -9.566500e-08 1.775401e-09
580           	-3.238256e-09 -9.854544e-08 1.765132e-09
600           	-3.216043e-09 -1.014230e-07 1.754912e-09
620           	-3.193333e-09 -1.042823e-07 1.748789e-09
640           	-3.168161e-09 -1.071109e-07 1.748437e-09
660           	-3.140151e-09 -1.099021e-07 1.753870e-09
680           	-3.109371e-09 -1.126535e-07 1.763966e-09
700           	-3.075687e-09 -1.153646e-07 1.777378e-09
720           	-3.038925e-09 -1.180345e-07 1.792771e-09
740           	-2.998367e-09 -1.206619e-07 1.808957e-09
760           	-2.952519e-09 -1.232441e-07 1.825358e-09
780           	-2.899160e-09 -1.257768e-07 1.842156e-09
800           	-2.835781e-09 -1.282516e-07 1.860367e-09
820           	-2.761441e-09 -1.306551e-07 1.881733e-09
840           	-2.677751e-09 -1.329707e-07 1.908087e-09
860           	-2.589318e-09 -1.351827e-07 1.940346e-09
880           	-2.502832e-09 -1.372839e-07 1.977994e-09
900           	-2.423691e-09 -1.392810e-07 2.018046e-09
920           	-2.353226e-09 -1.411933e-07 2.057930e-09
940           	-2.288598e-09 -1.430390e-07 2.097202e-09
960           	-2.227899e-09 -1.448253e-07 2.135236e-09
980           	-2.171823e-09 -1.465521e-07 2.169875e-09
1000          	-2.120349e-09 -1.482244e-07 2.199828e-09
1020          	-2.071811e-09 -1.498519e-07 2.226349e-09
1040          	-2.027151e-09 -1.514383e-07 2.249249e-09
1060          	-1.988799e-09 -1.529891e-07 2.268226e-09
1080          	-1.958602e-09 -1.545082e-07 2.286172e-09
