# Region      : cellZone cz_solid_40
# Cells       : 2173
# Volume      : 2.143905e-03
# Time        	volIntegrate(U)
20            	(1.049543e-09 -8.952460e-09 -1.921992e-09)
40            	(4.396215e-10 -1.224935e-08 -1.192541e-09)
60            	(1.697118e-10 -1.364850e-08 -1.014823e-09)
80            	(9.987307e-12 -1.371500e-08 -1.001264e-09)
100           	(-8.340415e-11 -1.302851e-08 -1.059137e-09)
120           	(-1.298949e-10 -1.195672e-08 -1.141564e-09)
140           	(-1.099467e-10 -1.074245e-08 -1.189945e-09)
160           	(-1.576698e-10 -9.593345e-09 -1.319097e-09)
180           	(-1.509478e-10 -8.533574e-09 -1.406873e-09)
200           	(-1.315381e-10 -7.643721e-09 -1.486104e-09)
220           	(-1.067527e-10 -6.967339e-09 -1.558296e-09)
240           	(-8.040931e-11 -6.520696e-09 -1.626091e-09)
260           	(-5.631956e-11 -6.296364e-09 -1.686878e-09)
280           	(-3.575848e-11 -6.269067e-09 -1.735987e-09)
300           	(-1.728396e-11 -6.398660e-09 -1.768620e-09)
320           	(2.179157e-13 -6.636361e-09 -1.777858e-09)
340           	(1.944892e-11 -6.933502e-09 -1.761296e-09)
360           	(4.130543e-11 -7.243248e-09 -1.721636e-09)
380           	(6.383562e-11 -7.525537e-09 -1.665054e-09)
400           	(8.210253e-11 -7.747529e-09 -1.596002e-09)
420           	(9.558099e-11 -7.876374e-09 -1.514890e-09)
440           	(1.071305e-10 -7.883570e-09 -1.416968e-09)
460           	(1.165984e-10 -7.736497e-09 -1.292505e-09)
480           	(1.233606e-10 -7.405655e-09 -1.133267e-09)
500           	(1.283540e-10 -6.877401e-09 -9.333964e-10)
520           	(1.294624e-10 -6.163940e-09 -6.888399e-10)
540           	(1.207913e-10 -5.315157e-09 -4.064669e-10)
560           	(9.526890e-11 -4.412388e-09 -1.032071e-10)
580           	(4.916287e-11 -3.539893e-09 1.987876e-10)
600           	(-1.457861e-11 -2.767628e-09 4.770374e-10)
620           	(-8.952694e-11 -2.140014e-09 7.153135e-10)
640           	(-1.680473e-10 -1.676346e-09 9.077852e-10)
660           	(-2.434117e-10 -1.371295e-09 1.056297e-09)
680           	(-3.101001e-10 -1.207820e-09 1.166372e-09)
700           	(-3.650158e-10 -1.165571e-09 1.244262e-09)
720           	(-4.073932e-10 -1.225615e-09 1.295727e-09)
740           	(-4.373099e-10 -1.373481e-09 1.325388e-09)
760           	(-4.558896e-10 -1.596563e-09 1.336105e-09)
780           	(-4.646091e-10 -1.880952e-09 1.329721e-09)
800           	(-4.658809e-10 -2.209252e-09 1.306664e-09)
820           	(-4.631843e-10 -2.559452e-09 1.267434e-09)
840           	(-4.607291e-10 -2.908870e-09 1.215683e-09)
860           	(-4.603997e-10 -3.240818e-09 1.158933e-09)
880           	(-4.612842e-10 -3.544608e-09 1.104731e-09)
900           	(-4.621039e-10 -3.810777e-09 1.056873e-09)
920           	(-4.621650e-10 -4.030332e-09 1.017023e-09)
940           	(-4.616850e-10 -4.195200e-09 9.863796e-10)
960           	(-4.612510e-10 -4.298249e-09 9.652588e-10)
980           	(-4.613412e-10 -4.334667e-09 9.524954e-10)
1000          	(-4.621462e-10 -4.304645e-09 9.464901e-10)
1020          	(-4.636485e-10 -4.213870e-09 9.458425e-10)
1040          	(-4.659792e-10 -4.071323e-09 9.491690e-10)
1060          	(-4.693434e-10 -3.887742e-09 9.548437e-10)
1080          	(-4.733553e-10 -3.673923e-09 9.614800e-10)
1100          	(-4.773766e-10 -3.438853e-09 9.678908e-10)
1120          	(-4.810474e-10 -3.188723e-09 9.733668e-10)
1140          	(-4.843514e-10 -2.926773e-09 9.777676e-10)
1160          	(-4.875791e-10 -2.653624e-09 9.812940e-10)
1180          	(-4.908557e-10 -2.368444e-09 9.843664e-10)
1200          	(-4.944026e-10 -2.070514e-09 9.872655e-10)
1220          	(-4.981584e-10 -1.759060e-09 9.902695e-10)
1240          	(-5.020575e-10 -1.433885e-09 9.935015e-10)
1260          	(-5.060100e-10 -1.095175e-09 9.969869e-10)
1280          	(-5.098315e-10 -7.439880e-10 1.000599e-09)
1300          	(-5.136765e-10 -3.810659e-10 1.004322e-09)
1320          	(-5.173415e-10 -6.966617e-12 1.007756e-09)
1340          	(-5.147211e-10 3.754727e-10 1.010023e-09)
1360          	(-5.206297e-10 7.830006e-10 1.017727e-09)
1380          	(-5.364880e-10 1.231292e-09 1.025671e-09)
1400          	(-5.190746e-10 1.826582e-09 1.017046e-09)
1420          	(9.414942e-11 2.220956e-09 5.627193e-10)
1440          	(3.261968e-09 -2.516502e-09 -8.732284e-09)
1460          	(4.040666e-08 -1.101330e-07 -8.401587e-08)
1480          	(1.862770e-07 -8.457434e-07 -4.426614e-07)
