# Region type : faceZone fz_solid_30
# Faces  :    1784
# Area   :    1.016319e-01
# Time        	sum(phi)
20            	-1.491784e-05
40            	-1.771462e-05
60            	-2.223877e-05
80            	-2.541261e-05
100           	-2.749433e-05
120           	-2.810758e-05
140           	-2.382068e-05
160           	-1.836688e-05
180           	-9.463977e-06
200           	3.576409e-06
220           	1.947287e-05
240           	3.669646e-05
260           	5.174011e-05
280           	5.883297e-05
300           	5.650019e-05
320           	4.807189e-05
340           	3.707963e-05
360           	2.636527e-05
380           	1.783631e-05
400           	1.189506e-05
420           	7.960450e-06
440           	5.314868e-06
460           	3.450581e-06
480           	2.084069e-06
500           	9.745652e-07
520           	-1.667422e-08
540           	-1.069904e-06
560           	-2.317932e-06
580           	-3.978298e-06
600           	-6.086370e-06
620           	-8.716687e-06
640           	-1.187538e-05
660           	-1.545465e-05
680           	-1.925889e-05
700           	-2.307735e-05
720           	-2.673441e-05
740           	-3.026159e-05
760           	-3.364980e-05
780           	-3.713934e-05
800           	-4.114595e-05
820           	-4.628053e-05
840           	-5.215692e-05
860           	-5.824755e-05
880           	-6.405612e-05
900           	-6.773461e-05
920           	-6.959443e-05
940           	-7.036295e-05
960           	-7.185846e-05
980           	-7.543395e-05
