# Region type : faceZone fz_solid_45
# Faces  :    1618
# Area   :    1.016994e-01
# Time        	sum(phi)
20            	3.901586e-06
40            	-1.089649e-06
60            	-4.850148e-06
80            	-7.858442e-06
100           	-1.009067e-05
120           	-1.158608e-05
140           	-1.321562e-05
160           	-1.175433e-05
180           	-7.977820e-06
200           	-2.083821e-06
220           	6.099998e-06
240           	1.680527e-05
260           	2.988587e-05
280           	4.487586e-05
300           	6.073653e-05
320           	7.745766e-05
340           	9.478861e-05
360           	1.116401e-04
380           	1.259554e-04
400           	1.368469e-04
420           	1.435862e-04
440           	1.465553e-04
460           	1.470088e-04
480           	1.460627e-04
500           	1.444695e-04
520           	1.429296e-04
540           	1.416789e-04
560           	1.408615e-04
580           	1.404038e-04
600           	1.402678e-04
620           	1.404163e-04
640           	1.408311e-04
660           	1.414895e-04
680           	1.423926e-04
700           	1.434122e-04
720           	1.445971e-04
740           	1.458662e-04
760           	1.471666e-04
780           	1.485037e-04
800           	1.498628e-04
820           	1.511793e-04
840           	1.525341e-04
860           	1.538940e-04
880           	1.552482e-04
900           	1.565109e-04
