# Region      : cellZone cz_solid_40
# Cells       : 2072
# Volume      : 2.142032e-03
# Time        	volIntegrateU
20            	7.949280e-10 -7.108979e-09 -1.185851e-09
40            	2.192378e-10 -9.488219e-09 -5.455280e-10
60            	-6.033390e-11 -1.011599e-08 -4.017421e-10
80            	-2.065640e-10 -9.497865e-09 -4.072005e-10
100           	-2.802182e-10 -8.294337e-09 -4.659650e-10
120           	-3.206644e-10 -6.883892e-09 -5.202820e-10
140           	-3.215174e-10 -5.539948e-09 -5.283502e-10
160           	-3.500883e-10 -4.350592e-09 -6.221435e-10
180           	-3.442744e-10 -3.377810e-09 -6.715428e-10
200           	-3.319199e-10 -2.658214e-09 -7.147691e-10
220           	-3.171813e-10 -2.195364e-09 -7.558596e-10
240           	-3.026452e-10 -1.970965e-09 -7.955814e-10
260           	-2.899514e-10 -1.943543e-09 -8.309779e-10
280           	-2.780052e-10 -2.062393e-09 -8.576947e-10
300           	-2.649343e-10 -2.276922e-09 -8.736443e-10
320           	-2.480414e-10 -2.546993e-09 -8.783891e-10
340           	-2.254030e-10 -2.844330e-09 -8.740477e-10
360           	-1.976341e-10 -3.149010e-09 -8.628347e-10
380           	-1.684644e-10 -3.444905e-09 -8.445726e-10
400           	-1.428644e-10 -3.714155e-09 -8.153698e-10
420           	-1.236051e-10 -3.942375e-09 -7.691245e-10
440           	-1.106156e-10 -4.116283e-09 -7.004108e-10
460           	-1.031753e-10 -4.224695e-09 -6.029685e-10
480           	-9.875798e-11 -4.264185e-09 -4.727843e-10
500           	-9.663560e-11 -4.247134e-09 -3.099745e-10
520           	-9.991924e-11 -4.203971e-09 -1.214927e-10
540           	-1.132604e-10 -4.172226e-09 7.816198e-11
560           	-1.394374e-10 -4.183625e-09 2.709041e-10
580           	-1.756050e-10 -4.257788e-09 4.417202e-10
600           	-2.156686e-10 -4.403345e-09 5.813217e-10
620           	-2.537726e-10 -4.619956e-09 6.877725e-10
640           	-2.858728e-10 -4.901050e-09 7.650038e-10
660           	-3.106258e-10 -5.239093e-09 8.188492e-10
680           	-3.288997e-10 -5.629948e-09 8.544520e-10
700           	-3.421086e-10 -6.072949e-09 8.760092e-10
720           	-3.515505e-10 -6.568198e-09 8.862024e-10
740           	-3.579734e-10 -7.113495e-09 8.870439e-10
760           	-3.618382e-10 -7.702682e-09 8.797728e-10
780           	-3.633793e-10 -8.326191e-09 8.651027e-10
800           	-3.626641e-10 -8.971552e-09 8.434570e-10
820           	-3.599750e-10 -9.624496e-09 8.154168e-10
840           	-3.556849e-10 -1.026978e-08 7.819996e-10
860           	-3.504055e-10 -1.089249e-08 7.452500e-10
880           	-3.445297e-10 -1.147968e-08 7.082211e-10
900           	-3.381161e-10 -1.202176e-08 6.742839e-10
920           	-3.316880e-10 -1.251296e-08 6.463296e-10
940           	-3.258960e-10 -1.295112e-08 6.261079e-10
960           	-3.215630e-10 -1.333716e-08 6.139494e-10
980           	-3.192646e-10 -1.367477e-08 6.087390e-10
1000          	-3.191055e-10 -1.396949e-08 6.084567e-10
1020          	-3.207982e-10 -1.422754e-08 6.110787e-10
