# Region      : cellZone cz_solid_90
# Cells       : 2222
# Volume      : 2.143231e-03
# Time        	volIntegrateU
20            	2.713404e-10 -2.117853e-09 3.217292e-09
40            	-8.773259e-11 -3.370951e-09 4.634614e-09
60            	-4.141781e-10 -3.995247e-09 5.932505e-09
80            	-7.721278e-10 -3.779269e-09 7.074133e-09
100           	-1.174548e-09 -2.503620e-09 7.975781e-09
120           	-1.591527e-09 -6.216777e-11 8.520191e-09
140           	-2.716523e-09 3.835746e-09 9.128334e-09
160           	-2.575224e-09 8.522547e-09 8.108043e-09
180           	-2.687607e-09 1.280355e-08 7.219868e-09
200           	-2.846815e-09 1.704381e-08 5.657475e-09
220           	-2.750372e-09 2.106494e-08 3.377515e-09
240           	-2.105402e-09 2.384615e-08 9.975964e-10
260           	-1.058181e-09 2.549645e-08 -8.501122e-10
280           	1.150832e-11 2.630510e-08 -1.825000e-09
300           	7.291784e-10 2.651683e-08 -2.127933e-09
320           	1.086919e-09 2.636279e-08 -2.099872e-09
340           	1.264686e-09 2.596581e-08 -1.933735e-09
360           	1.374629e-09 2.539966e-08 -1.711905e-09
380           	1.457198e-09 2.472550e-08 -1.474243e-09
400           	1.523707e-09 2.398943e-08 -1.248899e-09
420           	1.580675e-09 2.322561e-08 -1.052094e-09
440           	1.631261e-09 2.245461e-08 -8.918914e-10
460           	1.674272e-09 2.169909e-08 -7.748000e-10
480           	1.714138e-09 2.100363e-08 -7.003261e-10
500           	1.748705e-09 2.039598e-08 -6.584392e-10
520           	1.776430e-09 1.988386e-08 -6.397401e-10
540           	1.796151e-09 1.946233e-08 -6.374420e-10
560           	1.809427e-09 1.913147e-08 -6.474098e-10
580           	1.819555e-09 1.889981e-08 -6.637804e-10
600           	1.827504e-09 1.876960e-08 -6.794096e-10
620           	1.833537e-09 1.873596e-08 -6.898991e-10
640           	1.839143e-09 1.879256e-08 -6.943046e-10
660           	1.844337e-09 1.892903e-08 -6.914103e-10
680           	1.848258e-09 1.913301e-08 -6.816201e-10
700           	1.849456e-09 1.939422e-08 -6.698283e-10
720           	1.846041e-09 1.970528e-08 -6.628655e-10
740           	1.838274e-09 2.006268e-08 -6.659885e-10
760           	1.827593e-09 2.045847e-08 -6.774070e-10
780           	1.813842e-09 2.087694e-08 -6.932683e-10
800           	1.794491e-09 2.130054e-08 -7.145079e-10
820           	1.773277e-09 2.172882e-08 -7.459184e-10
840           	1.751899e-09 2.216588e-08 -7.791470e-10
860           	1.726525e-09 2.261318e-08 -8.158191e-10
880           	1.700185e-09 2.307630e-08 -8.562009e-10
900           	1.672417e-09 2.356216e-08 -8.986908e-10
920           	1.643372e-09 2.407958e-08 -9.421041e-10
940           	1.613282e-09 2.463584e-08 -9.852688e-10
960           	1.582216e-09 2.523714e-08 -1.027461e-09
980           	1.551434e-09 2.588830e-08 -1.068200e-09
1000          	1.520879e-09 2.659155e-08 -1.107217e-09
1020          	1.491792e-09 2.735021e-08 -1.145610e-09
1040          	1.463608e-09 2.816643e-08 -1.183907e-09
1060          	1.436957e-09 2.904283e-08 -1.222114e-09
1080          	1.412059e-09 2.997972e-08 -1.258851e-09
1100          	1.388350e-09 3.097082e-08 -1.292563e-09
1120          	1.365909e-09 3.200490e-08 -1.322368e-09
1140          	1.344546e-09 3.306893e-08 -1.348476e-09
1160          	1.324554e-09 3.415484e-08 -1.372530e-09
1180          	1.306445e-09 3.526148e-08 -1.395583e-09
1200          	1.290090e-09 3.638902e-08 -1.417024e-09
1220          	1.274305e-09 3.753655e-08 -1.436694e-09
1240          	1.259006e-09 3.870320e-08 -1.455282e-09
1260          	1.244540e-09 3.988707e-08 -1.472926e-09
