# Region type : faceZone fz_solid_18
# Faces  :    1758
# Area   :    1.017941e-01
# Time        	sum(phi)
20            	-3.414857e-07
40            	4.630458e-06
60            	6.567185e-06
80            	7.289250e-06
100           	7.416762e-06
120           	6.745913e-06
140           	5.529378e-06
160           	2.344723e-06
180           	-2.890553e-07
200           	-3.888918e-06
220           	-8.297453e-06
240           	-1.383897e-05
260           	-2.105676e-05
280           	-2.969057e-05
300           	-3.966669e-05
320           	-4.820157e-05
340           	-3.924130e-05
360           	-3.511150e-05
380           	-3.442902e-05
400           	-2.958019e-05
420           	-2.329258e-05
440           	-1.830224e-05
460           	-1.493789e-05
480           	-1.275110e-05
500           	-1.123150e-05
520           	-1.100273e-05
540           	-1.157501e-05
560           	-1.095836e-05
580           	-8.353773e-06
600           	-1.553577e-06
620           	8.247535e-06
640           	1.985244e-05
660           	3.360150e-05
680           	4.780307e-05
700           	6.149259e-05
720           	7.447712e-05
740           	8.535689e-05
760           	9.530229e-05
780           	1.054495e-04
800           	1.158382e-04
820           	1.253586e-04
840           	1.339610e-04
860           	1.412549e-04
880           	1.462851e-04
900           	1.489140e-04
920           	1.502880e-04
940           	1.505650e-04
960           	1.494315e-04
980           	1.464402e-04
1000          	1.418280e-04
1020          	1.367441e-04
1040          	1.310425e-04
1060          	1.221556e-04
1080          	1.129960e-04
1100          	1.065249e-04
1120          	1.037717e-04
1140          	1.039779e-04
1160          	1.051052e-04
1180          	1.064420e-04
1200          	1.082287e-04
1220          	1.097376e-04
1240          	1.109986e-04
1260          	1.104651e-04
1280          	9.024243e-05
1300          	1.054253e-04
1320          	1.070660e-04
1340          	5.687925e-05
1360          	4.150689e-05
1380          	-4.096131e-03
1400          	-1.147068e-02
1420          	-1.230416e-02
1440          	-5.845213e-03
1460          	-4.948168e-02
1480          	-5.329453e-02
1500          	-1.017677e-01
