# Region type : faceZone fz_solid_2
# Faces  :    1752
# Area   :    1.017772e-01
# Time        	sum(phi)
20            	-4.697244e-05
40            	-5.056225e-05
60            	-5.252107e-05
80            	-5.358614e-05
100           	-5.401218e-05
120           	-5.157728e-05
140           	-4.218042e-05
160           	-4.193593e-05
180           	-4.141516e-05
200           	-3.776123e-05
220           	-3.417537e-05
240           	-3.123035e-05
260           	-2.862368e-05
280           	-2.586550e-05
300           	-2.240853e-05
320           	-1.691269e-05
340           	-7.497231e-06
360           	6.962407e-06
380           	2.616552e-05
400           	4.854089e-05
420           	7.422818e-05
440           	1.050515e-04
460           	1.436577e-04
480           	1.903863e-04
500           	2.420874e-04
520           	2.908849e-04
540           	3.319805e-04
560           	3.647222e-04
580           	3.907417e-04
600           	4.118182e-04
620           	4.292093e-04
640           	4.438255e-04
660           	4.568079e-04
680           	4.677283e-04
700           	4.772455e-04
720           	4.855110e-04
740           	4.927934e-04
760           	4.990167e-04
780           	5.041068e-04
800           	5.080240e-04
820           	5.108484e-04
840           	5.126656e-04
860           	5.136536e-04
880           	5.143007e-04
900           	5.151441e-04
920           	5.167982e-04
940           	5.203058e-04
960           	5.260394e-04
980           	5.336749e-04
1000          	5.406580e-04
1020          	5.453561e-04
1040          	5.495609e-04
1060          	5.538718e-04
1080          	5.572105e-04
1100          	5.595066e-04
1120          	5.610770e-04
1140          	5.627508e-04
1160          	5.649230e-04
1180          	5.676069e-04
1200          	5.707022e-04
1220          	5.739551e-04
1240          	5.770609e-04
1260          	5.802578e-04
1280          	5.830669e-04
1300          	5.857511e-04
1320          	5.882748e-04
1340          	5.841040e-04
1360          	5.967112e-04
1380          	5.962562e-04
1400          	5.875114e-04
1420          	8.585614e-04
1440          	-3.938802e-04
1460          	1.001788e-03
1480          	3.309329e-03
