# Region type : faceZone fz_solid_66
# Faces  :    1944
# Area   :    1.017691e-01
# Time        	sum(phi)
20            	-2.258554e-05
40            	-2.827694e-05
60            	-3.751117e-05
80            	-4.778267e-05
100           	-5.886274e-05
120           	-7.042902e-05
140           	-8.873561e-05
160           	-1.055518e-04
180           	-1.222480e-04
200           	-1.420206e-04
220           	-1.657438e-04
240           	-1.943033e-04
260           	-2.270292e-04
280           	-2.618388e-04
300           	-2.949050e-04
320           	-3.238093e-04
340           	-3.481393e-04
360           	-3.658470e-04
380           	-3.792676e-04
400           	-3.898373e-04
420           	-3.990354e-04
440           	-4.082010e-04
460           	-4.183202e-04
480           	-4.272352e-04
500           	-4.349017e-04
520           	-4.411285e-04
540           	-4.464141e-04
560           	-4.511686e-04
580           	-4.555240e-04
600           	-4.598915e-04
620           	-4.645429e-04
640           	-4.691152e-04
660           	-4.735709e-04
680           	-4.777988e-04
700           	-4.816887e-04
720           	-4.853694e-04
740           	-4.894731e-04
760           	-4.936182e-04
780           	-4.977919e-04
800           	-5.020156e-04
820           	-5.066131e-04
840           	-5.109830e-04
860           	-5.148000e-04
880           	-5.183694e-04
900           	-5.217635e-04
920           	-5.248066e-04
940           	-5.275097e-04
960           	-5.299317e-04
980           	-5.320330e-04
1000          	-5.339086e-04
1020          	-5.355737e-04
1040          	-5.372005e-04
1060          	-5.387846e-04
1080          	-5.403257e-04
1100          	-5.418710e-04
1120          	-5.435163e-04
1140          	-5.451464e-04
1160          	-5.467368e-04
1180          	-5.482888e-04
1200          	-5.498231e-04
1220          	-5.512685e-04
1240          	-5.528092e-04
1260          	-5.541651e-04
1280          	-5.554277e-04
1300          	-5.562788e-04
1320          	-5.630735e-04
1340          	-5.650085e-04
1360          	-5.669600e-04
1380          	-6.359770e-04
1400          	-3.152086e-03
1420          	-1.946361e-03
1440          	-7.071142e-03
1460          	-8.232008e-03
1480          	-2.843161e-02
1500          	-6.355261e-02
