# Region      : cellZone cz_solid_81
# Cells       : 2123
# Volume      : 2.143614e-03
# Time        	volIntegrate(U)
20            	(-2.305331e-10 -2.224592e-09 1.056961e-09)
40            	(-8.446361e-10 -2.799652e-09 1.739644e-09)
60            	(-1.034876e-09 -2.674996e-09 1.693679e-09)
80            	(-1.065216e-09 -2.157356e-09 1.291406e-09)
100           	(-1.055380e-09 -1.658275e-09 9.458398e-10)
120           	(-1.027254e-09 -1.360417e-09 7.067178e-10)
140           	(-9.710022e-10 -1.307830e-09 4.685519e-10)
160           	(-1.019160e-09 -1.382375e-09 2.922503e-10)
180           	(-1.046869e-09 -1.580775e-09 1.459222e-10)
200           	(-1.071407e-09 -1.917105e-09 1.379459e-11)
220           	(-1.083553e-09 -2.417105e-09 -1.121033e-10)
240           	(-1.082418e-09 -3.076697e-09 -2.280211e-10)
260           	(-1.067267e-09 -3.835285e-09 -3.235252e-10)
280           	(-1.034811e-09 -4.571852e-09 -3.839736e-10)
300           	(-9.775034e-10 -5.132384e-09 -3.919293e-10)
320           	(-8.901030e-10 -5.407554e-09 -3.364663e-10)
340           	(-7.854477e-10 -5.394642e-09 -2.183954e-10)
360           	(-6.900567e-10 -5.173680e-09 -4.195573e-11)
380           	(-6.250488e-10 -4.846459e-09 1.809929e-10)
400           	(-5.924352e-10 -4.512940e-09 4.208916e-10)
420           	(-5.894516e-10 -4.279771e-09 6.365129e-10)
440           	(-6.049766e-10 -4.220946e-09 8.020719e-10)
460           	(-6.279963e-10 -4.374274e-09 9.061316e-10)
480           	(-6.465775e-10 -4.753497e-09 9.514725e-10)
500           	(-6.578753e-10 -5.338827e-09 9.604210e-10)
520           	(-6.677463e-10 -6.074569e-09 9.558652e-10)
540           	(-6.795312e-10 -6.896588e-09 9.462417e-10)
560           	(-6.913569e-10 -7.757283e-09 9.322953e-10)
580           	(-7.020867e-10 -8.624251e-09 9.179959e-10)
600           	(-7.116478e-10 -9.476703e-09 9.060614e-10)
620           	(-7.196836e-10 -1.030610e-08 8.973407e-10)
640           	(-7.265093e-10 -1.111263e-08 8.910459e-10)
660           	(-7.324543e-10 -1.190050e-08 8.850138e-10)
680           	(-7.375646e-10 -1.267494e-08 8.779523e-10)
700           	(-7.417157e-10 -1.344115e-08 8.691570e-10)
720           	(-7.449127e-10 -1.420307e-08 8.592580e-10)
740           	(-7.471566e-10 -1.496289e-08 8.490539e-10)
760           	(-7.484594e-10 -1.572133e-08 8.391439e-10)
780           	(-7.488139e-10 -1.647844e-08 8.298624e-10)
800           	(-7.485766e-10 -1.723441e-08 8.213076e-10)
820           	(-7.478999e-10 -1.799058e-08 8.131903e-10)
840           	(-7.464990e-10 -1.874853e-08 8.053173e-10)
860           	(-7.448398e-10 -1.950765e-08 7.986748e-10)
880           	(-7.433846e-10 -2.026616e-08 7.934438e-10)
900           	(-7.419489e-10 -2.102305e-08 7.888931e-10)
920           	(-7.402829e-10 -2.177852e-08 7.846752e-10)
940           	(-7.384823e-10 -2.253271e-08 7.808532e-10)
960           	(-7.366072e-10 -2.328523e-08 7.774618e-10)
980           	(-7.346173e-10 -2.403552e-08 7.743832e-10)
1000          	(-7.325268e-10 -2.478306e-08 7.716155e-10)
1020          	(-7.304468e-10 -2.552774e-08 7.690518e-10)
