# Region      : cellZone cz_solid_55
# Cells       : 1938
# Volume      : 2.142757e-03
# Time        	volIntegrate(U)
20            	(5.294557e-09 -1.522790e-08 2.190740e-09)
40            	(4.858324e-09 -2.657213e-08 3.080812e-09)
60            	(3.257663e-09 -3.449890e-08 3.683609e-09)
80            	(6.133950e-10 -3.675274e-08 3.568304e-09)
100           	(-2.100492e-09 -3.297116e-08 2.373051e-09)
120           	(-3.873557e-09 -2.510629e-08 5.628157e-10)
140           	(-4.642191e-09 -1.622055e-08 -1.101600e-09)
160           	(-4.596493e-09 -7.741234e-09 -2.085119e-09)
180           	(-4.089567e-09 -7.029926e-10 -2.357491e-09)
200           	(-3.517978e-09 4.772592e-09 -2.328311e-09)
220           	(-2.980899e-09 8.914811e-09 -2.171301e-09)
240           	(-2.511342e-09 1.203780e-08 -1.975760e-09)
260           	(-2.115101e-09 1.443394e-08 -1.780790e-09)
280           	(-1.784285e-09 1.633373e-08 -1.599765e-09)
300           	(-1.507138e-09 1.791161e-08 -1.436783e-09)
320           	(-1.270666e-09 1.929463e-08 -1.291096e-09)
340           	(-1.063490e-09 2.057736e-08 -1.161638e-09)
360           	(-8.762992e-10 2.182935e-08 -1.046307e-09)
380           	(-7.031041e-10 2.310005e-08 -9.439766e-10)
400           	(-5.413111e-10 2.443089e-08 -8.542163e-10)
420           	(-3.900793e-10 2.584808e-08 -7.756549e-10)
440           	(-2.476474e-10 2.737015e-08 -7.072397e-10)
460           	(-1.134128e-10 2.900767e-08 -6.465264e-10)
480           	(1.394515e-11 3.076306e-08 -5.897043e-10)
500           	(1.339998e-10 3.262918e-08 -5.314920e-10)
520           	(2.418575e-10 3.458778e-08 -4.643528e-10)
540           	(3.271210e-10 3.660754e-08 -3.817599e-10)
560           	(3.814304e-10 3.865034e-08 -2.861803e-10)
580           	(4.039827e-10 4.067195e-08 -1.925530e-10)
600           	(4.011701e-10 4.263213e-08 -1.167446e-10)
620           	(3.826452e-10 4.450940e-08 -6.639173e-11)
640           	(3.562323e-10 4.630540e-08 -3.923625e-11)
660           	(3.269749e-10 4.803698e-08 -2.833375e-11)
680           	(2.975867e-10 4.972533e-08 -2.672056e-11)
700           	(2.688398e-10 5.138915e-08 -2.963652e-11)
720           	(2.407729e-10 5.304253e-08 -3.454232e-11)
740           	(2.133774e-10 5.469504e-08 -4.034362e-11)
760           	(1.866717e-10 5.635268e-08 -4.665679e-11)
780           	(1.608338e-10 5.801867e-08 -5.328988e-11)
800           	(1.363522e-10 5.969434e-08 -5.975621e-11)
820           	(1.136301e-10 6.137995e-08 -6.549182e-11)
840           	(9.317212e-11 6.307555e-08 -6.999589e-11)
860           	(7.510661e-11 6.478220e-08 -7.291274e-11)
880           	(5.908939e-11 6.650269e-08 -7.452722e-11)
900           	(4.448452e-11 6.824124e-08 -7.539660e-11)
920           	(2.995489e-11 7.000242e-08 -7.622320e-11)
940           	(1.468131e-11 7.178937e-08 -7.752194e-11)
960           	(-1.940458e-12 7.360319e-08 -7.974819e-11)
980           	(-2.027541e-11 7.544340e-08 -8.319521e-11)
1000          	(-4.033387e-11 7.730858e-08 -8.781219e-11)
1020          	(-6.187889e-11 7.919626e-08 -9.333683e-11)
