# Region      : cellZone cz_solid_37
# Cells       : 2292
# Volume      : 2.143244e-03
# Time        	volIntegrate(U)
20            	(5.982051e-09 -1.277189e-08 -1.494138e-09)
40            	(5.298556e-09 -1.970503e-08 -1.055934e-09)
60            	(4.427418e-09 -2.410802e-08 -8.040009e-10)
80            	(3.589289e-09 -2.626355e-08 -6.845820e-10)
100           	(2.852896e-09 -2.670910e-08 -6.570202e-10)
120           	(2.232347e-09 -2.594438e-08 -6.739886e-10)
140           	(1.756431e-09 -2.440610e-08 -7.266998e-10)
160           	(1.249432e-09 -2.254967e-08 -7.740912e-10)
180           	(1.015986e-09 -2.072064e-08 -8.344283e-10)
200           	(8.908262e-10 -1.902389e-08 -8.951205e-10)
220           	(8.479926e-10 -1.750973e-08 -9.515616e-10)
240           	(8.614858e-10 -1.616856e-08 -1.000915e-09)
260           	(9.136163e-10 -1.496930e-08 -1.043879e-09)
280           	(9.808557e-10 -1.385562e-08 -1.078714e-09)
300           	(1.061508e-09 -1.277706e-08 -1.109321e-09)
320           	(1.142538e-09 -1.168749e-08 -1.132747e-09)
340           	(1.223665e-09 -1.054375e-08 -1.150884e-09)
360           	(1.309081e-09 -9.321397e-09 -1.165689e-09)
380           	(1.404952e-09 -8.010248e-09 -1.173548e-09)
400           	(1.510996e-09 -6.611574e-09 -1.159518e-09)
420           	(1.625436e-09 -5.150293e-09 -1.107075e-09)
440           	(1.726944e-09 -3.683399e-09 -1.020987e-09)
460           	(1.785720e-09 -2.292276e-09 -9.357190e-10)
480           	(1.798485e-09 -1.055808e-09 -8.851529e-10)
500           	(1.778229e-09 -8.928041e-12 -8.678506e-10)
520           	(1.745494e-09 8.535011e-10 -8.679002e-10)
540           	(1.715278e-09 1.552595e-09 -8.730257e-10)
560           	(1.690827e-09 2.113815e-09 -8.748511e-10)
580           	(1.670620e-09 2.558855e-09 -8.712565e-10)
600           	(1.650550e-09 2.902147e-09 -8.617509e-10)
620           	(1.627624e-09 3.151487e-09 -8.476993e-10)
640           	(1.599994e-09 3.309079e-09 -8.304952e-10)
660           	(1.567440e-09 3.376092e-09 -8.102123e-10)
680           	(1.532011e-09 3.354373e-09 -7.876829e-10)
700           	(1.493444e-09 3.251536e-09 -7.625224e-10)
720           	(1.452054e-09 3.078888e-09 -7.349908e-10)
740           	(1.408520e-09 2.848065e-09 -7.063234e-10)
760           	(1.362859e-09 2.571092e-09 -6.775505e-10)
780           	(1.315033e-09 2.259626e-09 -6.494882e-10)
800           	(1.264461e-09 1.923762e-09 -6.222216e-10)
820           	(1.211213e-09 1.571852e-09 -5.958381e-10)
840           	(1.155169e-09 1.210247e-09 -5.699630e-10)
860           	(1.095646e-09 8.447015e-10 -5.441366e-10)
880           	(1.032629e-09 4.795850e-10 -5.182064e-10)
900           	(9.663476e-10 1.184747e-10 -4.922365e-10)
920           	(8.969720e-10 -2.336474e-10 -4.659961e-10)
940           	(8.247618e-10 -5.719186e-10 -4.400386e-10)
960           	(7.503582e-10 -8.915069e-10 -4.148179e-10)
980           	(6.748127e-10 -1.187854e-09 -3.908334e-10)
1000          	(5.997446e-10 -1.456523e-09 -3.684314e-10)
1020          	(5.271934e-10 -1.693953e-09 -3.477835e-10)
1040          	(4.590764e-10 -1.896501e-09 -3.287346e-10)
1060          	(3.962285e-10 -2.060106e-09 -3.107482e-10)
1080          	(3.389115e-10 -2.180016e-09 -2.929476e-10)
1100          	(2.872168e-10 -2.253992e-09 -2.744563e-10)
1120          	(2.404129e-10 -2.282837e-09 -2.553231e-10)
1140          	(1.969289e-10 -2.270194e-09 -2.357663e-10)
1160          	(1.550939e-10 -2.221911e-09 -2.165649e-10)
1180          	(1.135770e-10 -2.145224e-09 -1.980544e-10)
1200          	(7.189581e-11 -2.047819e-09 -1.807181e-10)
1220          	(2.961922e-11 -1.936122e-09 -1.649061e-10)
1240          	(-2.042645e-11 -1.817533e-09 -1.468681e-10)
1260          	(-5.842227e-11 -1.689640e-09 -1.375783e-10)
1280          	(-8.477094e-11 -1.555509e-09 -1.253382e-10)
1300          	(-1.379123e-10 -1.427087e-09 -1.216324e-10)
1320          	(-1.852755e-10 -1.329971e-09 -1.065726e-10)
1340          	(3.597460e-11 -1.515188e-09 -1.797982e-10)
1360          	(3.523556e-09 -3.254662e-09 -3.479080e-09)
1380          	(4.920381e-08 -5.913747e-08 -3.932992e-08)
1400          	(3.144126e-07 -7.301785e-07 -2.046237e-07)
1420          	(1.153796e-06 -3.606070e-06 -6.165818e-07)
1440          	(4.496197e-06 -1.367153e-05 -2.067128e-06)
1460          	(1.912911e-05 -5.667306e-05 -1.056197e-05)
1480          	(1.053987e-04 -2.722937e-04 -6.298123e-05)
1500          	(5.305714e-04 -1.306022e-03 -2.970157e-04)
