# Region      : cellZone cz_solid_59
# Cells       : 1918
# Volume      : 2.144623e-03
# Time        	volIntegrate(U)
20            	(1.121765e-09 -6.895623e-09 -7.885035e-10)
40            	(1.614300e-10 -8.797582e-09 -1.814401e-10)
60            	(-2.857723e-10 -8.806245e-09 -3.896991e-11)
80            	(-5.053806e-10 -7.440592e-09 -4.950852e-11)
100           	(-6.085275e-10 -5.404606e-09 -1.030320e-10)
120           	(-6.603714e-10 -3.123635e-09 -1.535512e-10)
140           	(-7.024370e-10 -8.809231e-10 -1.691483e-10)
160           	(-6.686187e-10 1.239304e-09 -2.536659e-10)
180           	(-6.218284e-10 3.154442e-09 -3.164326e-10)
200           	(-5.668656e-10 4.817783e-09 -3.723556e-10)
220           	(-5.097618e-10 6.219079e-09 -4.223229e-10)
240           	(-4.548671e-10 7.366244e-09 -4.675843e-10)
260           	(-4.058000e-10 8.282154e-09 -5.061082e-10)
280           	(-3.626831e-10 8.997191e-09 -5.364035e-10)
300           	(-3.244125e-10 9.545929e-09 -5.581151e-10)
320           	(-2.874749e-10 9.961071e-09 -5.736208e-10)
340           	(-2.497561e-10 1.026490e-08 -5.860977e-10)
360           	(-2.103081e-10 1.046856e-08 -5.981003e-10)
380           	(-1.712193e-10 1.058072e-08 -6.080740e-10)
400           	(-1.372255e-10 1.061158e-08 -6.106580e-10)
420           	(-1.119778e-10 1.057670e-08 -6.009260e-10)
440           	(-9.864673e-11 1.049337e-08 -5.741093e-10)
460           	(-9.970686e-11 1.037674e-08 -5.274959e-10)
480           	(-1.141032e-10 1.023455e-08 -4.616515e-10)
500           	(-1.388338e-10 1.006721e-08 -3.772338e-10)
520           	(-1.689666e-10 9.867273e-09 -2.760778e-10)
540           	(-2.015314e-10 9.625000e-09 -1.618764e-10)
560           	(-2.349486e-10 9.335798e-09 -4.110269e-11)
580           	(-2.690080e-10 9.002778e-09 7.884473e-11)
600           	(-3.038173e-10 8.633588e-09 1.912553e-10)
620           	(-3.384319e-10 8.234872e-09 2.915670e-10)
640           	(-3.711597e-10 7.808749e-09 3.774763e-10)
660           	(-4.002745e-10 7.352862e-09 4.484450e-10)
680           	(-4.249367e-10 6.861708e-09 5.058106e-10)
700           	(-4.447787e-10 6.328840e-09 5.509502e-10)
720           	(-4.600803e-10 5.748210e-09 5.857182e-10)
740           	(-4.714576e-10 5.116302e-09 6.120633e-10)
760           	(-4.794654e-10 4.433103e-09 6.315340e-10)
780           	(-4.844382e-10 3.702678e-09 6.452429e-10)
800           	(-4.862274e-10 2.932273e-09 6.537250e-10)
820           	(-4.843767e-10 2.131707e-09 6.569200e-10)
840           	(-4.779541e-10 1.312578e-09 6.542606e-10)
860           	(-4.660750e-10 4.886326e-10 6.447228e-10)
880           	(-4.483672e-10 -3.253134e-10 6.269258e-10)
900           	(-4.259402e-10 -1.115382e-09 6.002360e-10)
920           	(-4.016259e-10 -1.870705e-09 5.669537e-10)
940           	(-3.785526e-10 -2.585370e-09 5.326130e-10)
960           	(-3.587543e-10 -3.258383e-09 5.029745e-10)
980           	(-3.431546e-10 -3.892474e-09 4.808672e-10)
1000          	(-3.320662e-10 -4.492065e-09 4.663564e-10)
