# Region      : cellZone cz_solid_72
# Cells       : 2393
# Volume      : 2.144506e-03
# Time        	volIntegrateU
20            	1.884131e-09 -5.755746e-09 2.279629e-09
40            	2.105211e-09 -1.126268e-08 3.419830e-09
60            	2.315807e-09 -1.726171e-08 4.484391e-09
80            	2.384245e-09 -2.369712e-08 5.399358e-09
100           	2.211962e-09 -3.049840e-08 6.034834e-09
120           	1.706163e-09 -3.745253e-08 6.244378e-09
140           	8.095662e-10 -4.414978e-08 5.917470e-09
160           	-1.163898e-09 -5.034799e-08 4.338323e-09
180           	-2.375745e-09 -5.551316e-08 2.454775e-09
200           	-3.270210e-09 -6.046864e-08 7.395701e-11
220           	-3.132820e-09 -6.565738e-08 -2.175407e-09
240           	-2.331635e-09 -7.115695e-08 -3.628976e-09
260           	-1.517721e-09 -7.673702e-08 -4.270726e-09
280           	-9.292425e-10 -8.208435e-08 -4.381917e-09
300           	-5.508760e-10 -8.695319e-08 -4.214339e-09
320           	-3.120299e-10 -9.120914e-08 -3.919033e-09
340           	-1.592499e-10 -9.480016e-08 -3.576542e-09
360           	-6.388853e-11 -9.771644e-08 -3.230210e-09
380           	-5.638672e-12 -9.997886e-08 -2.907057e-09
400           	3.072071e-11 -1.016320e-07 -2.618055e-09
420           	5.456890e-11 -1.027378e-07 -2.368001e-09
440           	7.071087e-11 -1.033673e-07 -2.155616e-09
460           	8.161979e-11 -1.035959e-07 -1.977870e-09
480           	8.940668e-11 -1.034957e-07 -1.830370e-09
500           	9.698738e-11 -1.031306e-07 -1.706874e-09
520           	1.066416e-10 -1.025525e-07 -1.600162e-09
540           	1.194931e-10 -1.018012e-07 -1.503359e-09
560           	1.346491e-10 -1.009066e-07 -1.411827e-09
580           	1.508246e-10 -9.988590e-08 -1.322361e-09
600           	1.679454e-10 -9.874392e-08 -1.231040e-09
620           	1.862170e-10 -9.747829e-08 -1.134436e-09
640           	2.028169e-10 -9.608363e-08 -1.029868e-09
660           	2.105587e-10 -9.455486e-08 -9.197677e-10
680           	2.051852e-10 -9.288417e-08 -8.154582e-10
700           	1.911922e-10 -9.107067e-08 -7.287952e-10
720           	1.712661e-10 -8.914334e-08 -6.615311e-10
740           	1.482364e-10 -8.715020e-08 -6.137594e-10
760           	1.275593e-10 -8.513150e-08 -5.819247e-10
780           	1.104684e-10 -8.310974e-08 -5.606419e-10
800           	9.653118e-11 -8.109492e-08 -5.465899e-10
820           	8.528254e-11 -7.909113e-08 -5.375882e-10
840           	7.569414e-11 -7.709917e-08 -5.320359e-10
860           	6.693810e-11 -7.511849e-08 -5.286180e-10
880           	5.864256e-11 -7.314880e-08 -5.265312e-10
900           	5.057153e-11 -7.119035e-08 -5.253524e-10
920           	4.263808e-11 -6.924368e-08 -5.246866e-10
940           	3.473317e-11 -6.730905e-08 -5.241552e-10
960           	2.686099e-11 -6.538675e-08 -5.235834e-10
980           	1.909080e-11 -6.347641e-08 -5.224952e-10
1000          	1.147276e-11 -6.157744e-08 -5.204479e-10
1020          	3.907428e-12 -5.968893e-08 -5.170249e-10
1040          	-3.836073e-12 -5.781041e-08 -5.120388e-10
1060          	-1.166001e-11 -5.594130e-08 -5.054875e-10
1080          	-1.937950e-11 -5.407951e-08 -4.972663e-10
1100          	-2.775864e-11 -5.222052e-08 -4.876657e-10
1120          	-3.704283e-11 -5.035894e-08 -4.778043e-10
