# Region      : cellZone cz_solid_62
# Cells       : 1952
# Volume      : 2.145503e-03
# Time        	volIntegrate(U)
20            	(-5.318301e-10 -4.197080e-09 1.951582e-10)
40            	(-5.007482e-10 -5.804888e-09 3.298380e-10)
60            	(-7.374580e-10 -6.554646e-09 2.120206e-10)
80            	(-9.058629e-10 -6.584440e-09 -1.651132e-11)
100           	(-1.043238e-09 -6.383932e-09 -2.610186e-10)
120           	(-1.157617e-09 -6.199104e-09 -4.822842e-10)
140           	(-1.241161e-09 -6.230783e-09 -6.774411e-10)
160           	(-1.423377e-09 -6.599547e-09 -9.255380e-10)
180           	(-1.527647e-09 -7.235637e-09 -1.087813e-09)
200           	(-1.613881e-09 -8.141028e-09 -1.231443e-09)
220           	(-1.679566e-09 -9.261150e-09 -1.355087e-09)
240           	(-1.718516e-09 -1.050801e-08 -1.447867e-09)
260           	(-1.724353e-09 -1.177876e-08 -1.491438e-09)
280           	(-1.693044e-09 -1.295916e-08 -1.466329e-09)
300           	(-1.616260e-09 -1.393522e-08 -1.361973e-09)
320           	(-1.490914e-09 -1.460511e-08 -1.163916e-09)
340           	(-1.336114e-09 -1.491860e-08 -8.653774e-10)
360           	(-1.186611e-09 -1.490785e-08 -4.939429e-10)
380           	(-1.065781e-09 -1.465471e-08 -8.776159e-11)
400           	(-9.780124e-10 -1.426914e-08 3.344224e-10)
420           	(-9.117858e-10 -1.387231e-08 7.529135e-10)
440           	(-8.604551e-10 -1.357753e-08 1.142480e-09)
460           	(-8.223317e-10 -1.347230e-08 1.482189e-09)
480           	(-7.913072e-10 -1.359666e-08 1.753697e-09)
500           	(-7.657750e-10 -1.393211e-08 1.948528e-09)
520           	(-7.493036e-10 -1.442407e-08 2.073803e-09)
540           	(-7.435018e-10 -1.501045e-08 2.144720e-09)
560           	(-7.475169e-10 -1.564295e-08 2.180764e-09)
580           	(-7.584286e-10 -1.628942e-08 2.199569e-09)
600           	(-7.732288e-10 -1.692816e-08 2.211515e-09)
620           	(-7.900833e-10 -1.754240e-08 2.220936e-09)
640           	(-8.085829e-10 -1.812145e-08 2.230082e-09)
660           	(-8.281443e-10 -1.866054e-08 2.240700e-09)
680           	(-8.480298e-10 -1.916079e-08 2.253674e-09)
700           	(-8.677661e-10 -1.962583e-08 2.269341e-09)
720           	(-8.867816e-10 -2.006070e-08 2.288058e-09)
740           	(-9.044532e-10 -2.047107e-08 2.309077e-09)
760           	(-9.202901e-10 -2.086144e-08 2.331316e-09)
780           	(-9.339369e-10 -2.123503e-08 2.353793e-09)
800           	(-9.453196e-10 -2.159477e-08 2.375779e-09)
820           	(-9.547228e-10 -2.194287e-08 2.396572e-09)
840           	(-9.623981e-10 -2.228103e-08 2.415760e-09)
860           	(-9.686800e-10 -2.261006e-08 2.433443e-09)
880           	(-9.733830e-10 -2.293063e-08 2.449338e-09)
900           	(-9.762792e-10 -2.324443e-08 2.462599e-09)
920           	(-9.778886e-10 -2.355304e-08 2.472763e-09)
940           	(-9.787189e-10 -2.385702e-08 2.480452e-09)
960           	(-9.782978e-10 -2.415564e-08 2.485945e-09)
980           	(-9.768410e-10 -2.444860e-08 2.489994e-09)
1000          	(-9.745736e-10 -2.473663e-08 2.493556e-09)
1020          	(-9.717744e-10 -2.502062e-08 2.496942e-09)
1040          	(-9.688389e-10 -2.530110e-08 2.500045e-09)
1060          	(-9.661314e-10 -2.557879e-08 2.502866e-09)
1080          	(-9.638407e-10 -2.585392e-08 2.505510e-09)
1100          	(-9.621903e-10 -2.612707e-08 2.508214e-09)
1120          	(-9.611149e-10 -2.639864e-08 2.511091e-09)
1140          	(-9.604714e-10 -2.666903e-08 2.514131e-09)
1160          	(-9.601489e-10 -2.693871e-08 2.517192e-09)
1180          	(-9.599716e-10 -2.720789e-08 2.520180e-09)
1200          	(-9.598889e-10 -2.747723e-08 2.523004e-09)
1220          	(-9.598706e-10 -2.774741e-08 2.525646e-09)
1240          	(-9.606075e-10 -2.801780e-08 2.527757e-09)
1260          	(-9.596099e-10 -2.829144e-08 2.529454e-09)
1280          	(-9.587395e-10 -2.856684e-08 2.532033e-09)
1300          	(-9.570356e-10 -2.885038e-08 2.532258e-09)
1320          	(-9.634218e-10 -2.915186e-08 2.538616e-09)
1340          	(-9.547798e-10 -2.957939e-08 2.525134e-09)
1360          	(-8.889826e-10 -2.973250e-08 2.331974e-09)
1380          	(-3.086317e-09 -2.779615e-08 -1.466262e-09)
1400          	(-2.705078e-08 -3.955000e-08 -4.913653e-08)
1420          	(-1.096958e-07 -3.380037e-07 -2.965776e-07)
1440          	(-4.500952e-07 -2.369471e-06 -1.371965e-06)
1460          	(-1.743026e-06 -1.100662e-05 -4.394244e-06)
1480          	(-6.240970e-06 -4.292960e-05 -1.878596e-05)
1500          	(-3.239129e-05 -1.848582e-04 -9.035694e-05)
