# Region      : cellZone cz_solid_95
# Cells       : 2337
# Volume      : 2.145779e-03
# Time        	volIntegrate(U)
20            	(1.390576e-08 -8.187958e-09 2.424527e-09)
40            	(1.400793e-08 -1.206265e-08 2.597675e-09)
60            	(1.254236e-08 -1.431820e-08 3.500992e-09)
80            	(6.737252e-09 -1.677654e-08 5.373749e-09)
100           	(-2.375947e-09 -2.073477e-08 5.330301e-09)
120           	(-8.559605e-09 -2.432661e-08 -5.527763e-11)
140           	(-9.652947e-09 -2.679634e-08 -4.797197e-09)
160           	(-8.718098e-09 -2.750375e-08 -5.955806e-09)
180           	(-7.545224e-09 -2.690407e-08 -5.697558e-09)
200           	(-6.551458e-09 -2.538313e-08 -5.168366e-09)
220           	(-5.797758e-09 -2.321451e-08 -4.636936e-09)
240           	(-5.223287e-09 -2.058778e-08 -4.173163e-09)
260           	(-4.781135e-09 -1.763295e-08 -3.773678e-09)
280           	(-4.440709e-09 -1.443648e-08 -3.433586e-09)
300           	(-4.175647e-09 -1.106411e-08 -3.148224e-09)
320           	(-3.969390e-09 -7.563608e-09 -2.908663e-09)
340           	(-3.806322e-09 -3.979279e-09 -2.710116e-09)
360           	(-3.671547e-09 -3.699279e-10 -2.550849e-09)
380           	(-3.547354e-09 3.192264e-09 -2.427221e-09)
400           	(-3.420806e-09 6.634694e-09 -2.329227e-09)
420           	(-3.287978e-09 9.898256e-09 -2.248194e-09)
440           	(-3.150866e-09 1.294080e-08 -2.175466e-09)
460           	(-3.014071e-09 1.572655e-08 -2.101424e-09)
480           	(-2.883788e-09 1.822320e-08 -2.015017e-09)
500           	(-2.766605e-09 2.039935e-08 -1.911165e-09)
520           	(-2.666892e-09 2.224304e-08 -1.792649e-09)
540           	(-2.581044e-09 2.378107e-08 -1.663389e-09)
560           	(-2.510858e-09 2.506579e-08 -1.529822e-09)
580           	(-2.461163e-09 2.618501e-08 -1.408329e-09)
600           	(-2.426009e-09 2.725670e-08 -1.300184e-09)
620           	(-2.419070e-09 2.848020e-08 -1.202794e-09)
640           	(-2.449021e-09 3.010392e-08 -1.156892e-09)
660           	(-2.436785e-09 3.215399e-08 -1.192817e-09)
680           	(-2.391085e-09 3.432620e-08 -1.174819e-09)
700           	(-2.356350e-09 3.652276e-08 -1.171052e-09)
720           	(-2.309336e-09 3.869664e-08 -1.166457e-09)
740           	(-2.261223e-09 4.082061e-08 -1.163474e-09)
760           	(-2.210631e-09 4.288121e-08 -1.163057e-09)
780           	(-2.157623e-09 4.486490e-08 -1.163891e-09)
800           	(-2.103414e-09 4.675877e-08 -1.165199e-09)
820           	(-2.048726e-09 4.855298e-08 -1.166577e-09)
840           	(-1.994592e-09 5.024174e-08 -1.166990e-09)
860           	(-1.942377e-09 5.182418e-08 -1.166355e-09)
880           	(-1.893952e-09 5.330387e-08 -1.164199e-09)
900           	(-1.850268e-09 5.468699e-08 -1.161013e-09)
920           	(-1.811331e-09 5.598006e-08 -1.157059e-09)
940           	(-1.777368e-09 5.718861e-08 -1.152352e-09)
960           	(-1.747521e-09 5.831712e-08 -1.147629e-09)
980           	(-1.720993e-09 5.936822e-08 -1.142529e-09)
1000          	(-1.696963e-09 6.034381e-08 -1.136988e-09)
1020          	(-1.674615e-09 6.124757e-08 -1.130431e-09)
1040          	(-1.653044e-09 6.208566e-08 -1.122682e-09)
1060          	(-1.632421e-09 6.286310e-08 -1.113985e-09)
1080          	(-1.611325e-09 6.358322e-08 -1.104884e-09)
1100          	(-1.588433e-09 6.424776e-08 -1.094380e-09)
1120          	(-1.562923e-09 6.485583e-08 -1.083412e-09)
1140          	(-1.532938e-09 6.540195e-08 -1.072881e-09)
1160          	(-1.497512e-09 6.587686e-08 -1.063518e-09)
1180          	(-1.458444e-09 6.627343e-08 -1.056576e-09)
1200          	(-1.422239e-09 6.659667e-08 -1.052360e-09)
1220          	(-1.394684e-09 6.686684e-08 -1.046877e-09)
1240          	(-1.374899e-09 6.710624e-08 -1.037342e-09)
1260          	(-1.363252e-09 6.732606e-08 -1.028372e-09)
1280          	(-1.354471e-09 6.753734e-08 -1.027521e-09)
1300          	(-1.350463e-09 6.774497e-08 -1.002421e-09)
1320          	(-1.321391e-09 6.793592e-08 -9.866559e-10)
1340          	(-1.301904e-09 6.811815e-08 -9.769519e-10)
1360          	(-1.135177e-09 6.845545e-08 -1.125773e-09)
1380          	(-2.040970e-10 6.889151e-08 -1.675151e-09)
1400          	(3.623539e-09 6.331208e-08 -1.171909e-08)
1420          	(2.463413e-08 -6.838707e-09 -9.302186e-08)
1440          	(1.232270e-07 -5.819389e-07 -6.425696e-07)
1460          	(4.676080e-07 -3.228770e-06 -2.052861e-06)
1480          	(3.374920e-06 -1.383629e-05 -1.124733e-05)
1500          	(1.175064e-05 -6.247455e-05 -4.886387e-05)
