# Region type : faceZone fz_solid_61
# Faces  :    1902
# Area   :    1.017119e-01
# Time        	sum(phi)
20            	-1.408094e-05
40            	-5.220078e-06
60            	-8.455360e-09
80            	2.898327e-06
100           	3.885601e-06
120           	3.518710e-06
140           	2.734338e-06
160           	1.379557e-06
180           	-2.556071e-07
200           	-1.509721e-06
220           	-2.473421e-06
240           	-2.936935e-06
260           	-2.697789e-06
280           	-1.189249e-06
300           	2.577433e-06
320           	1.091905e-05
340           	2.756810e-05
360           	5.529069e-05
380           	9.060785e-05
400           	1.268713e-04
420           	1.557952e-04
440           	1.583420e-04
460           	1.350656e-04
480           	1.079688e-04
500           	9.052142e-05
520           	8.645010e-05
540           	9.062872e-05
560           	9.810675e-05
580           	1.066213e-04
600           	1.143452e-04
620           	1.214839e-04
640           	1.282028e-04
660           	1.349188e-04
680           	1.416849e-04
700           	1.487541e-04
720           	1.535542e-04
740           	1.543511e-04
760           	1.521628e-04
780           	1.480771e-04
800           	1.428710e-04
820           	1.372654e-04
840           	1.317203e-04
860           	1.267889e-04
880           	1.224746e-04
900           	1.188153e-04
920           	1.157751e-04
940           	1.134044e-04
960           	1.115883e-04
980           	1.099758e-04
1000          	1.084559e-04
1020          	1.071491e-04
1040          	1.061011e-04
1060          	1.052539e-04
1080          	1.045593e-04
1100          	1.040043e-04
1120          	1.034717e-04
1140          	1.029548e-04
1160          	1.024322e-04
1180          	1.019428e-04
1200          	1.014688e-04
1220          	1.011262e-04
1240          	1.007074e-04
1260          	1.006754e-04
1280          	1.013316e-04
1300          	9.873390e-05
1320          	1.000538e-04
1340          	9.533170e-05
1360          	4.247950e-05
1380          	2.705715e-04
1400          	4.475907e-04
1420          	3.267101e-03
1440          	8.341519e-03
1460          	1.338396e-02
1480          	3.443239e-02
1500          	2.886596e-02
