# Region      : cellZone cz_solid_81
# Cells       : 2123
# Volume      : 2.143882e-03
# Time        	volIntegrateU
20            	-3.213405e-10 -2.969060e-09 1.007921e-09
40            	-7.975609e-10 -3.805925e-09 1.661227e-09
60            	-9.927672e-10 -3.811140e-09 1.612426e-09
80            	-1.039742e-09 -3.396115e-09 1.208719e-09
100           	-1.043566e-09 -2.967158e-09 8.829655e-10
120           	-1.031817e-09 -2.704687e-09 6.556363e-10
140           	-9.903641e-10 -2.639216e-09 4.685591e-10
160           	-1.073056e-09 -2.739305e-09 3.072455e-10
180           	-1.113276e-09 -2.938653e-09 1.800942e-10
200           	-1.144528e-09 -3.278337e-09 6.766648e-11
220           	-1.159330e-09 -3.777988e-09 -3.838703e-11
240           	-1.157604e-09 -4.427102e-09 -1.372426e-10
260           	-1.139327e-09 -5.166106e-09 -2.197402e-10
280           	-1.100962e-09 -5.880742e-09 -2.713173e-10
300           	-1.037620e-09 -6.431939e-09 -2.740977e-10
320           	-9.459870e-10 -6.723500e-09 -2.160558e-10
340           	-8.381536e-10 -6.762438e-09 -1.024639e-10
360           	-7.390194e-10 -6.623153e-09 6.122641e-11
380           	-6.691870e-10 -6.386259e-09 2.638486e-10
400           	-6.332935e-10 -6.136244e-09 4.817083e-10
420           	-6.251588e-10 -5.962249e-09 6.786346e-10
440           	-6.370776e-10 -5.932547e-09 8.348154e-10
460           	-6.590055e-10 -6.088351e-09 9.347318e-10
480           	-6.784761e-10 -6.451283e-09 9.775533e-10
500           	-6.892730e-10 -7.011124e-09 9.829664e-10
520           	-6.976844e-10 -7.715965e-09 9.755239e-10
540           	-7.085105e-10 -8.501006e-09 9.626412e-10
560           	-7.203652e-10 -9.319011e-09 9.454427e-10
580           	-7.314674e-10 -1.014094e-08 9.275173e-10
600           	-7.412183e-10 -1.095040e-08 9.121588e-10
620           	-7.497260e-10 -1.174142e-08 9.001377e-10
640           	-7.571645e-10 -1.251552e-08 8.904119e-10
660           	-7.636878e-10 -1.327761e-08 8.811936e-10
680           	-7.692156e-10 -1.403356e-08 8.708892e-10
700           	-7.736880e-10 -1.478783e-08 8.594655e-10
720           	-7.774310e-10 -1.554281e-08 8.476859e-10
740           	-7.802668e-10 -1.629949e-08 8.363199e-10
760           	-7.822091e-10 -1.705784e-08 8.257118e-10
780           	-7.833901e-10 -1.781757e-08 8.160416e-10
800           	-7.839953e-10 -1.857891e-08 8.070482e-10
820           	-7.840089e-10 -1.934287e-08 7.985136e-10
840           	-7.833362e-10 -2.011041e-08 7.905677e-10
860           	-7.821969e-10 -2.088065e-08 7.839237e-10
880           	-7.811601e-10 -2.165139e-08 7.790238e-10
900           	-7.803170e-10 -2.242140e-08 7.751539e-10
920           	-7.792519e-10 -2.319107e-08 7.715369e-10
940           	-7.778556e-10 -2.396082e-08 7.682679e-10
960           	-7.764150e-10 -2.472992e-08 7.655389e-10
980           	-7.749448e-10 -2.549732e-08 7.631522e-10
1000          	-7.733932e-10 -2.626235e-08 7.610758e-10
1020          	-7.718155e-10 -2.702486e-08 7.591877e-10
1040          	-7.702709e-10 -2.778496e-08 7.574102e-10
1060          	-7.687625e-10 -2.854282e-08 7.556540e-10
