# Region type : faceZone fz_solid_46
# Faces  :    1676
# Area   :    1.017846e-01
# Time        	sum(phi)
20            	-1.426545e-05
40            	-2.747040e-05
60            	-4.000658e-05
80            	-5.292175e-05
100           	-6.576141e-05
120           	-7.869568e-05
140           	-9.811732e-05
160           	-1.133820e-04
180           	-1.298817e-04
200           	-1.490108e-04
220           	-1.711030e-04
240           	-1.969907e-04
260           	-2.276466e-04
280           	-2.642952e-04
300           	-3.066764e-04
320           	-3.529169e-04
340           	-3.997655e-04
360           	-4.392466e-04
380           	-4.623897e-04
400           	-4.670231e-04
420           	-4.594551e-04
440           	-4.489031e-04
460           	-4.417363e-04
480           	-4.395160e-04
500           	-4.418693e-04
520           	-4.475416e-04
540           	-4.552156e-04
560           	-4.639528e-04
580           	-4.730164e-04
600           	-4.820094e-04
620           	-4.905834e-04
640           	-4.986647e-04
660           	-5.063024e-04
680           	-5.136035e-04
700           	-5.206296e-04
720           	-5.275246e-04
740           	-5.344389e-04
760           	-5.415044e-04
780           	-5.488621e-04
800           	-5.564700e-04
820           	-5.640288e-04
840           	-5.710763e-04
860           	-5.771228e-04
880           	-5.819915e-04
900           	-5.859892e-04
920           	-5.895413e-04
940           	-5.930139e-04
960           	-5.965164e-04
980           	-6.001457e-04
1000          	-6.037600e-04
1020          	-6.074395e-04
