# Region type : faceZone fz_solid_97
# Faces  :    1529
# Area   :    1.016623e-01
# Time        	sum(phi)
20            	-1.494237e-04
40            	-1.562404e-05
60            	-8.587700e-05
80            	-5.674558e-05
100           	-2.375065e-05
120           	5.275597e-06
140           	3.094107e-05
160           	4.543925e-05
180           	5.376293e-05
200           	5.969893e-05
220           	6.324602e-05
240           	6.482528e-05
260           	6.466874e-05
280           	6.295996e-05
300           	6.024655e-05
320           	5.734649e-05
340           	5.465528e-05
360           	5.199681e-05
380           	4.848816e-05
400           	4.394792e-05
420           	3.948739e-05
440           	3.626839e-05
460           	3.569773e-05
480           	3.809709e-05
500           	4.142261e-05
520           	4.523758e-05
540           	5.112953e-05
560           	5.762234e-05
580           	6.332597e-05
600           	6.802401e-05
620           	7.193022e-05
640           	7.579958e-05
660           	8.010909e-05
680           	8.482584e-05
700           	8.980991e-05
720           	9.495982e-05
740           	1.001449e-04
760           	1.052016e-04
780           	1.099589e-04
800           	1.143844e-04
820           	1.185637e-04
840           	1.226959e-04
860           	1.270629e-04
880           	1.318135e-04
900           	1.369599e-04
920           	1.425151e-04
940           	1.487857e-04
960           	1.555699e-04
980           	1.623283e-04
