# Region type : faceZone fz_solid_81
# Faces  :    1835
# Area   :    1.016478e-01
# Time        	sum(phi)
20            	-1.513184e-05
40            	-2.100425e-05
60            	-1.844810e-05
80            	-1.429411e-05
100           	-1.318163e-05
120           	-1.394072e-05
140           	-1.491190e-05
160           	-1.481599e-05
180           	-1.421086e-05
200           	-1.481144e-05
220           	-1.762448e-05
240           	-2.338567e-05
260           	-3.313367e-05
280           	-4.611780e-05
300           	-5.845003e-05
320           	-6.955660e-05
340           	-8.141907e-05
360           	-9.230475e-05
380           	-1.004585e-04
400           	-1.106222e-04
420           	-1.250543e-04
440           	-1.388937e-04
460           	-1.480957e-04
480           	-1.516461e-04
500           	-1.511885e-04
520           	-1.511022e-04
540           	-1.531265e-04
560           	-1.562482e-04
580           	-1.603695e-04
600           	-1.655560e-04
620           	-1.707439e-04
640           	-1.747645e-04
660           	-1.772627e-04
680           	-1.787437e-04
700           	-1.797665e-04
720           	-1.805571e-04
740           	-1.812101e-04
760           	-1.818124e-04
780           	-1.824064e-04
